ID,date,value,CO2,temp,outT,TSV,adapt_comf
361,2024-03-28 09:00:00,0.4,427.0,21.2,4.21,-0.4,0
362,2024-03-28 10:00:00,0.4,425.0,21.1,5.51,-0.9,0
363,2024-03-28 11:00:00,0.4,423.0,21.0,6.35,-0.6,0
364,2024-03-28 12:00:00,0.4,421.0,21.1,5.47,-0.9,0
365,2024-03-28 13:00:00,0.4,413.0,20.9,4.29,-0.2,0
366,2024-03-28 14:00:00,0.4,422.0,21.0,5.55,-0.9,0
367,2024-03-28 17:00:00,0.4,428.0,20.3,7.2,-0.3,0
368,2024-03-29 09:00:00,0.4,394.0,22.1,7.23,-0.3,0
369,2024-03-29 10:00:00,0.4,401.0,21.9,7.64,-0.0,0
370,2024-03-29 11:00:00,0.4,408.0,21.6,7.92,-0.3,0
371,2024-03-29 12:00:00,0.4,408.0,21.4,9.05,0.4,0
372,2024-03-29 13:00:00,0.4,410.0,21.2,9.55,0.6,0
373,2024-03-29 14:00:00,0.4,411.0,21.0,10.1,0.8,0
374,2024-03-30 09:00:00,0.2,419.0,21.9,9.04,0.4,0
375,2024-03-30 10:00:00,0.2,424.0,21.7,11.1,0.4,0
376,2024-03-30 11:00:00,0.2,423.0,21.4,11.3,0.0,0
377,2024-03-30 12:00:00,0.2,422.0,21.2,11.9,0.5,0
378,2024-03-30 13:00:00,0.2,426.0,21.0,12.5,0.3,0
379,2024-03-30 14:00:00,0.2,433.0,20.8,13.3,0.3,0
380,2024-04-01 08:00:00,0.2,449.0,22.0,6.475914149443561,-0.7,0
381,2024-04-01 09:00:00,0.2,449.0,21.9,6.473910969793323,-0.7,0
382,2024-04-01 10:00:00,0.2,448.0,21.7,6.471907790143084,-0.7,0
383,2024-04-01 11:00:00,0.2,442.0,21.6,6.469904610492846,-0.7,0
384,2024-04-01 12:00:00,0.2,443.0,21.4,6.467901430842607,-0.7,0
385,2024-04-01 13:00:00,0.2,440.0,21.3,6.465898251192369,-0.7,0
386,2024-04-03 08:00:00,0.4,427.0,22.0,6.379761526232115,-0.6,0
387,2024-04-03 09:00:00,0.4,429.0,21.9,6.377758346581876,-0.6,0
388,2024-04-03 10:00:00,0.4,432.0,21.7,6.375755166931638,-0.6,0
389,2024-04-03 11:00:00,0.4,431.0,21.5,6.373751987281399,-0.6,0
390,2024-04-03 12:00:00,0.4,431.0,21.3,6.37174880763116,-0.6,0
391,2024-04-03 13:00:00,0.4,430.0,21.3,6.369745627980922,-0.6,0
392,2024-04-04 16:00:00,0.4,442.0,20.4,6.315659777424483,-0.7,0
393,2024-04-05 08:00:00,0.3,432.0,22.2,6.283608903020668,-0.6,0
394,2024-04-05 09:00:00,0.3,431.0,22.1,6.281605723370429,-0.6,0
395,2024-04-05 10:00:00,0.3,431.0,22.0,6.279602543720191,-0.6,0
396,2024-04-05 11:00:00,0.3,432.0,21.8,6.277599364069952,-0.6,0
397,2024-04-05 12:00:00,0.3,433.0,21.6,6.275596184419714,-0.6,0
398,2024-04-05 13:00:00,0.3,436.0,21.6,6.2735930047694755,-0.8,0
399,2024-04-05 14:00:00,0.3,443.0,20.5,6.271589825119237,-0.9,0
400,2024-04-06 08:00:00,0.2,427.0,22.1,6.235532591414945,-0.7,0
401,2024-04-06 09:00:00,0.2,424.0,22.1,6.233529411764706,-0.7,0
402,2024-04-06 10:00:00,0.2,424.0,22.0,6.231526232114468,-0.7,0
403,2024-04-06 11:00:00,0.2,423.0,22.0,6.229523052464229,-0.7,0
404,2024-04-06 12:00:00,0.2,421.0,22.0,6.227519872813991,-0.7,0
405,2024-04-06 13:00:00,0.2,421.0,21.9,6.225516693163752,-0.7,0
406,2024-04-06 14:00:00,0.2,442.0,20.6,6.223513513513513,-0.7,0
407,2024-04-06 15:00:00,0.2,443.0,20.6,6.221510333863275,-0.7,0
408,2024-04-06 16:00:00,0.2,444.0,20.6,6.219507154213036,-0.6,0
409,2024-04-06 17:00:00,0.2,445.0,20.4,6.217503974562798,-0.8,0
410,2024-04-06 18:00:00,0.2,445.0,20.4,6.215500794912559,-0.8,0
411,2024-04-06 19:00:00,0.2,444.0,20.4,6.213497615262321,-0.4,0
412,2024-04-06 20:00:00,0.2,443.0,20.3,6.2114944356120825,-0.4,0
413,2024-04-06 21:00:00,0.2,441.0,20.3,6.2094912559618445,-0.4,0
414,2024-04-06 22:00:00,0.2,438.0,20.3,6.207488076311606,-0.4,0
415,2024-04-07 08:00:00,0.2,429.0,21.1,6.187456279809221,-0.2,0
416,2024-04-07 09:00:00,0.2,426.0,21.1,6.185453100158982,-0.2,0
417,2024-04-07 10:00:00,0.2,422.0,21.2,6.183449920508744,-0.2,0
418,2024-04-07 11:00:00,0.2,417.0,21.2,6.181446740858505,-0.2,0
419,2024-04-07 12:00:00,0.2,417.0,21.1,6.179443561208267,-0.2,0
420,2024-04-07 13:00:00,0.2,414.0,21.4,6.1774403815580285,-0.2,0
421,2024-04-09 08:00:00,0.3,430.0,21.8,6.091303656597774,-0.5,0
422,2024-04-09 09:00:00,0.3,430.0,21.6,6.089300476947535,-0.5,0
423,2024-04-09 10:00:00,0.3,429.0,21.4,6.087297297297297,-0.5,0
424,2024-04-09 11:00:00,0.3,428.0,21.3,6.0852941176470585,-0.5,0
425,2024-04-09 12:00:00,0.3,425.0,21.2,6.0832909379968205,-0.5,0
426,2024-04-09 13:00:00,0.3,423.0,21.2,6.081287758346582,-0.5,0
427,2024-04-11 16:00:00,0.3,460.0,20.8,5.97912559618442,-0.5,0
428,2024-04-13 09:00:00,0.2,444.0,21.8,5.8969952305246425,-0.5,0
429,2024-04-13 10:00:00,0.2,438.0,21.9,5.894992050874404,-0.6,0
430,2024-04-13 11:00:00,0.2,441.0,21.9,5.892988871224166,-0.6,0
431,2024-04-13 12:00:00,0.2,450.0,21.9,5.890985691573927,-0.6,0
432,2024-04-13 13:00:00,0.2,449.0,21.8,5.888982511923688,-0.6,0
433,2024-04-13 14:00:00,0.2,445.0,21.8,5.88697933227345,-0.6,0
434,2024-04-13 15:00:00,0.2,451.0,20.6,5.884976152623211,-0.6,0
435,2024-04-13 16:00:00,0.2,453.0,20.5,5.882972972972973,-0.6,0
436,2024-04-13 17:00:00,0.2,449.0,20.7,5.880969793322734,-0.6,0
437,2024-04-13 18:00:00,0.2,448.0,21.1,5.878966613672496,-0.6,0
438,2024-04-13 19:00:00,0.2,447.0,20.9,5.876963434022257,-0.6,0
439,2024-04-13 20:00:00,0.2,449.0,20.8,5.874960254372019,-0.7,0
440,2024-04-13 21:00:00,0.2,449.0,20.8,5.87295707472178,-0.7,0
441,2024-04-13 22:00:00,0.2,448.0,20.6,5.870953895071542,-0.7,0
442,2024-04-13 23:00:00,0.2,449.0,20.4,5.868950715421303,-0.9,0
443,2024-04-14 00:00:00,0.2,448.0,20.3,5.866947535771065,-0.8,0
444,2024-04-14 01:00:00,0.2,448.0,20.2,5.8649443561208265,-0.9,0
445,2024-04-15 09:00:00,0.1,442.0,21.5,5.800842607313196,-0.8,0
446,2024-04-15 10:00:00,0.1,444.0,21.3,5.798839427662957,-0.8,0
447,2024-04-15 11:00:00,0.1,443.0,21.3,5.796836248012719,-0.8,0
448,2024-04-15 12:00:00,0.1,443.0,21.0,5.79483306836248,-0.8,0
449,2024-04-15 13:00:00,0.1,441.0,20.9,5.792829888712242,-0.8,0
450,2024-04-15 14:00:00,0.1,439.0,20.9,5.790826709062003,-0.8,0
451,2024-04-17 09:00:00,0.2,429.0,22.0,5.704689984101749,-0.9,0
452,2024-04-17 10:00:00,0.2,433.0,21.7,5.70268680445151,-0.9,0
453,2024-04-17 11:00:00,0.2,433.0,21.4,5.700683624801272,-0.9,0
454,2024-04-17 12:00:00,0.2,433.0,21.1,5.698680445151033,-0.9,0
455,2024-04-17 13:00:00,0.2,432.0,21.0,5.696677265500795,-0.9,0
456,2024-04-17 14:00:00,0.2,432.0,20.9,5.694674085850556,-0.9,0
457,2024-04-18 16:00:00,0.2,448.0,20.3,5.642591414944356,-1.2,0
458,2024-04-22 09:00:00,0.1,439.0,22.0,5.464308426073131,-0.9,0
459,2024-04-22 10:00:00,0.1,442.0,21.7,5.462305246422893,-0.9,0
460,2024-04-22 11:00:00,0.1,440.0,21.5,5.4603020667726545,-0.9,0
461,2024-04-22 12:00:00,0.1,439.0,21.3,5.458298887122416,-0.9,0
462,2024-04-22 13:00:00,0.1,440.0,21.2,5.456295707472178,-0.9,0
463,2024-04-22 14:00:00,0.1,442.0,21.0,5.45429252782194,-0.9,0
464,2024-04-25 16:00:00,0.1,439.0,20.1,5.306057233704292,-0.9,0
465,2024-04-29 09:00:00,0.2,417.0,22.0,9.68,0.3,0
466,2024-04-29 10:00:00,0.2,421.0,21.7,10.1,0.9,0
467,2024-04-29 11:00:00,0.2,420.0,21.4,11.0,0.2,0
468,2024-04-29 12:00:00,0.2,420.0,21.3,11.7,0.3,0
469,2024-04-29 13:00:00,0.2,420.0,21.1,11.6,0.6,0
470,2024-04-29 14:00:00,0.2,419.0,21.0,12.7,0.4,0
471,2024-04-30 15:00:00,2.96,446.0,20.6,16.2,0.4,0
472,2024-05-06 08:00:00,0.17,433.0,21.7,11.9,0.6,0
473,2024-05-06 14:00:00,2.02,473.0,20.4,14.1,0.5,1
474,2024-05-07 08:00:00,0.05,435.0,22.1,11.2,0.7,0
475,2024-05-08 08:00:00,0.19,437.0,21.7,9.71,0.3,0
476,2024-05-08 14:00:00,0.15,452.0,20.5,17.5,0.5,1
477,2024-05-09 16:00:00,0.6024999999999999,442.0,21.1,23.9,0.2,1
478,2024-05-10 08:00:00,0.1,418.0,22.2,17.5,0.7,1
479,2024-05-10 09:00:00,0.1,417.0,22.2,19.3,0.7,1
480,2024-05-10 10:00:00,0.1,416.0,22.1,19.7,0.7,1
481,2024-05-10 11:00:00,0.1,418.0,22.0,21.0,0.7,1
482,2024-05-10 12:00:00,0.1,425.0,22.0,22.2,0.7,1
483,2024-05-10 13:00:00,0.1,418.0,22.1,22.6,0.7,1
484,2024-05-10 14:00:00,0.1,477.0,20.9,23.2,0.3,1
485,2024-05-10 15:00:00,0.1,490.0,20.4,23.3,0.5,1
486,2024-05-10 16:00:00,0.1,470.0,20.3,21.8,0.6,1
487,2024-05-10 17:00:00,0.1,451.0,21.0,20.2,0.2,1
488,2024-05-10 18:00:00,0.1,437.0,21.0,19.0,0.2,1
489,2024-05-10 19:00:00,0.1,431.0,20.9,18.2,0.3,1
490,2024-05-10 20:00:00,0.1,429.0,21.0,17.1,0.2,0
491,2024-05-10 21:00:00,0.1,423.0,21.0,16.5,0.2,0
492,2024-05-10 22:00:00,0.1,422.0,20.9,15.1,0.3,0
493,2024-05-10 23:00:00,0.1,421.0,20.8,14.0,0.3,0
494,2024-05-11 00:00:00,0.1,418.0,20.7,13.0,0.4,0
495,2024-05-11 01:00:00,0.1,419.0,20.5,12.5,0.1,0
496,2024-05-11 02:00:00,0.1,416.0,20.4,12.0,0.1,0
497,2024-05-11 03:00:00,0.1,415.0,20.3,11.3,0.1,1
498,2024-05-14 08:00:00,0.1,406.0,22.3,15.4,0.7,0
499,2024-05-14 09:00:00,0.1,407.0,22.3,15.0,0.7,0
500,2024-05-14 10:00:00,0.1,407.0,22.0,14.9,0.7,0
501,2024-05-14 11:00:00,0.1,409.0,21.9,14.6,0.7,0
502,2024-05-14 12:00:00,0.1,412.0,21.9,14.4,0.7,0
503,2024-05-14 13:00:00,0.1,417.0,21.7,15.5,0.7,0
504,2024-05-14 14:00:00,0.1,432.0,20.9,15.3,0.3,0
505,2024-05-14 15:00:00,0.1,435.0,21.0,14.5,0.2,0
506,2024-05-14 16:00:00,0.1,434.0,21.1,14.933333333333334,0.2,0
507,2024-05-14 17:00:00,0.1,433.0,21.0,15.366666666666667,0.2,0
508,2024-05-14 18:00:00,0.1,431.0,21.0,15.8,0.2,0
509,2024-05-14 19:00:00,0.1,431.0,20.9,15.9,0.3,0
510,2024-05-14 20:00:00,0.1,433.0,20.9,15.0,0.3,0
511,2024-05-14 21:00:00,0.1,437.0,20.8,14.7,0.4,0
512,2024-05-14 22:00:00,0.1,434.0,20.7,14.5,0.4,0
513,2024-05-14 23:00:00,0.1,430.0,20.7,14.6,0.4,0
514,2024-05-15 00:00:00,0.1,430.0,20.7,14.7,0.4,0
515,2024-05-15 01:00:00,0.1,428.0,20.6,14.5,0.4,0
516,2024-05-15 02:00:00,0.1,427.0,20.6,14.2,0.4,0
517,2024-05-15 03:00:00,0.1,425.0,20.5,14.2,0.5,0
518,2024-05-15 04:00:00,0.1,426.0,20.4,14.0,0.5,0
519,2024-05-15 05:00:00,0.1,427.0,20.4,14.1,0.5,0
520,2024-05-15 06:00:00,0.1,417.0,21.2,13.95,0.1,0
521,2024-05-16 08:00:00,0.1,428.0,21.4,12.240522875816993,0.6,0
522,2024-05-16 09:00:00,0.1,428.0,21.4,12.26078431372549,0.9,0
523,2024-05-16 10:00:00,0.1,426.0,21.4,12.281045751633986,0.9,0
524,2024-05-16 11:00:00,0.1,425.0,21.3,12.301307189542483,0.9,0
525,2024-05-16 12:00:00,0.1,423.0,21.3,12.32156862745098,0.9,0
526,2024-05-16 13:00:00,0.1,422.0,21.3,12.341830065359476,0.9,0
527,2024-05-16 14:00:00,0.1,437.0,20.5,12.362091503267973,0.1,0
528,2024-05-16 15:00:00,0.1,449.0,20.4,12.38235294117647,0.1,0
529,2024-05-16 16:00:00,0.1,454.0,20.5,12.402614379084966,0.1,0
530,2024-05-16 17:00:00,0.1,463.0,20.4,12.422875816993464,0.1,0
531,2024-05-16 18:00:00,0.1,457.0,20.3,12.443137254901961,0.2,0
532,2024-05-16 19:00:00,0.1,453.0,20.4,12.463398692810458,0.2,0
533,2024-05-16 20:00:00,0.1,451.0,20.4,12.483660130718954,0.2,0
534,2024-05-16 21:00:00,0.1,448.0,20.3,12.503921568627451,0.3,0
535,2024-05-16 22:00:00,0.1,443.0,20.3,12.524183006535948,0.3,0
536,2024-05-16 23:00:00,0.1,441.0,20.8,12.544444444444444,0.4,0
537,2024-05-17 00:00:00,0.1,436.0,20.6,12.564705882352941,0.5,0
538,2024-05-17 01:00:00,0.1,434.0,20.4,12.584967320261438,0.5,0
539,2024-05-17 02:00:00,0.1,434.0,20.3,12.605228758169934,0.6,0
540,2024-05-17 03:00:00,0.1,434.0,20.3,12.625490196078431,0.6,0
541,2024-05-17 04:00:00,0.1,433.0,20.3,12.645751633986928,0.6,0
542,2024-05-17 05:00:00,0.1,430.0,20.3,12.666013071895424,0.6,0
543,2024-05-17 06:00:00,0.1,430.0,21.0,12.686274509803921,0.4,0
544,2024-05-17 08:00:00,0.4,427.0,21.5,12.726797385620914,0.8,0
545,2024-05-17 09:00:00,0.4,426.0,21.4,12.74705882352941,0.8,0
546,2024-05-17 10:00:00,0.4,425.0,21.3,12.767320261437908,0.8,0
547,2024-05-17 11:00:00,0.4,424.0,21.2,12.787581699346404,0.8,0
548,2024-05-17 12:00:00,0.4,424.0,21.1,12.8078431372549,0.4,0
549,2024-05-17 13:00:00,0.4,424.0,21.2,12.828104575163398,0.7,0
550,2024-05-17 14:00:00,0.4,442.0,20.5,12.848366013071894,0.5,0
551,2024-05-17 15:00:00,0.4,467.0,20.2,12.86862745098039,0.6,0
552,2024-05-18 08:00:00,0.3,435.0,21.7,13.213071895424836,0.7,0
553,2024-05-18 09:00:00,0.3,435.0,21.6,13.233333333333333,0.7,0
554,2024-05-18 10:00:00,0.3,435.0,21.6,13.25359477124183,0.6,0
555,2024-05-18 11:00:00,0.3,434.0,21.5,13.273856209150326,0.6,0
556,2024-05-18 12:00:00,0.3,432.0,21.5,13.294117647058822,0.6,0
557,2024-05-18 13:00:00,0.3,433.0,21.4,13.314379084967321,0.1,0
558,2024-05-18 14:00:00,0.3,465.0,20.5,13.334640522875816,0.5,0
559,2024-05-18 15:00:00,0.3,456.0,20.3,13.354901960784314,0.6,0
560,2024-05-18 16:00:00,0.3,446.0,20.3,13.375163398692811,0.6,0
561,2024-05-18 17:00:00,0.3,442.0,20.7,13.395424836601308,0.4,0
562,2024-05-18 18:00:00,0.3,506.0,20.9,13.415686274509804,0.1,0
563,2024-05-19 08:00:00,0.3,423.0,21.4,13.699346405228757,0.1,0
564,2024-05-19 09:00:00,0.3,422.0,21.4,13.719607843137254,0.1,0
565,2024-05-19 10:00:00,0.3,422.0,21.3,13.73986928104575,0.1,0
566,2024-05-20 08:00:00,0.4,423.0,21.2,14.185620915032679,0.1,0
567,2024-05-20 09:00:00,0.4,423.0,21.2,14.205882352941178,0.1,0
568,2024-05-20 10:00:00,0.4,423.0,21.0,14.226143790849672,0.1,0
569,2024-05-20 11:00:00,0.4,422.0,20.9,14.24640522875817,0.2,0
570,2024-05-20 12:00:00,0.4,421.0,20.8,14.266666666666666,0.4,0
571,2024-05-20 13:00:00,0.4,420.0,20.8,14.286928104575164,0.4,0
572,2024-05-21 08:00:00,0.1,431.0,21.6,14.671895424836602,0.7,0
573,2024-05-21 09:00:00,0.1,429.0,21.6,14.692156862745097,0.7,0
574,2024-05-21 10:00:00,0.1,427.0,21.5,14.712418300653596,0.7,0
575,2024-05-21 11:00:00,0.1,425.0,21.4,14.73267973856209,0.3,0
576,2024-05-21 12:00:00,0.1,425.0,21.4,14.75294117647059,0.3,0
577,2024-05-21 13:00:00,0.1,432.0,21.5,14.773202614379086,0.7,0
578,2024-05-21 14:00:00,0.1,436.0,20.6,14.793464052287582,0.4,1
579,2024-05-21 15:00:00,0.1,438.0,20.5,14.813725490196079,0.5,1
580,2024-05-21 16:00:00,0.1,439.0,20.5,14.833986928104576,0.5,1
581,2024-05-21 17:00:00,0.1,444.0,20.5,14.854248366013072,0.5,1
582,2024-05-21 18:00:00,0.1,447.0,20.5,14.874509803921569,0.5,1
583,2024-05-21 19:00:00,0.1,446.0,20.5,14.894771241830066,0.5,1
584,2024-05-21 20:00:00,0.1,443.0,20.6,14.915032679738562,0.4,1
585,2024-05-22 06:00:00,0.02,439.0,21.4,15.117647058823529,0.3,0
586,2024-05-22 12:00:00,0.1,433.0,21.8,15.23921568627451,0.7,0
587,2024-05-22 13:00:00,0.04,435.0,21.8,15.259477124183007,0.7,0
588,2024-05-22 14:00:00,2.36,440.0,20.8,15.279738562091504,0.4,0
589,2024-05-23 14:00:00,0.6299999999999998,439.0,20.6,15.8,0.4,1
590,2024-05-23 16:00:00,0.833333333333333,437.0,20.6,17.4,0.4,1
591,2024-05-24 08:00:00,0.3,436.0,20.7,12.9,0.4,0
592,2024-05-24 09:00:00,0.3,435.0,20.7,13.5,0.4,1
593,2024-05-24 10:00:00,0.3,434.0,20.7,14.3,0.4,1
594,2024-05-24 11:00:00,0.3,434.0,20.5,15.3,0.5,1
595,2024-05-24 12:00:00,0.3,434.0,20.5,15.9,0.5,1
596,2024-05-24 13:00:00,0.3,433.0,20.5,16.3,0.5,1
597,2024-05-24 14:00:00,0.3,444.0,20.5,16.6,0.5,1
598,2024-05-25 08:00:00,0.1,446.0,21.6,14.3,0.7,0
599,2024-05-25 09:00:00,0.1,442.0,21.6,16.6,0.7,0
600,2024-05-25 10:00:00,0.1,440.0,21.5,17.3,0.7,1
601,2024-05-25 11:00:00,0.1,442.0,21.4,16.4,0.3,1
602,2024-05-25 12:00:00,0.1,444.0,21.4,16.2,0.3,1
603,2024-05-25 13:00:00,0.1,446.0,21.3,17.6,0.3,1
604,2024-05-25 14:00:00,0.1,476.0,20.1,19.0,0.5,1
605,2024-05-25 15:00:00,0.1,472.0,20.2,19.8,0.6,1
606,2024-05-25 16:00:00,0.1,470.0,20.6,19.7,0.4,1
607,2024-05-25 17:00:00,0.1,454.0,20.4,18.8,0.5,1
608,2024-05-25 18:00:00,0.1,441.0,20.7,18.2,0.4,1
609,2024-05-25 19:00:00,0.1,436.0,21.0,17.7,0.2,1
610,2024-05-25 20:00:00,0.1,434.0,20.8,17.3,0.4,1
611,2024-05-25 21:00:00,0.1,433.0,20.7,16.8,0.4,1
612,2024-05-25 22:00:00,0.1,431.0,20.6,16.4,0.4,1
613,2024-05-25 23:00:00,0.1,431.0,20.5,15.9,0.5,1
614,2024-05-26 00:00:00,0.1,428.0,20.4,15.8,0.5,1
615,2024-05-26 01:00:00,0.1,429.0,20.4,15.5,0.5,1
616,2024-05-26 02:00:00,0.1,429.0,20.3,14.8,0.6,0
617,2024-05-26 03:00:00,0.1,428.0,20.3,13.4,0.6,0
618,2024-05-26 04:00:00,0.1,429.0,20.2,13.3,0.6,1
619,2024-05-26 05:00:00,0.1,433.0,20.1,12.7,0.5,1
620,2024-05-26 06:00:00,0.1,432.0,20.9,12.4,0.4,0
621,2024-05-26 08:00:00,0.1,427.0,21.5,13.0,0.7,0
622,2024-05-26 09:00:00,0.1,425.0,21.5,14.5,0.7,0
623,2024-05-26 10:00:00,0.1,422.0,21.5,15.7,0.7,0
624,2024-05-26 11:00:00,0.1,420.0,21.4,16.2,0.3,1
625,2024-05-26 12:00:00,0.1,418.0,21.3,17.7,0.3,1
626,2024-05-26 13:00:00,0.1,417.0,21.3,17.1,0.3,1
627,2024-05-26 14:00:00,0.1,432.0,20.7,18.1,0.4,1
628,2024-05-26 15:00:00,0.1,440.0,20.5,18.0,0.5,1
629,2024-05-26 16:00:00,0.1,438.0,20.6,17.3,0.4,1
630,2024-05-26 17:00:00,0.1,434.0,20.9,17.3,0.3,1
631,2024-05-26 18:00:00,0.1,430.0,21.0,16.4,0.2,0
632,2024-05-26 19:00:00,0.1,430.0,20.9,16.6,0.3,0
633,2024-05-26 20:00:00,0.1,431.0,20.8,14.4,0.4,0
634,2024-05-26 21:00:00,0.1,430.0,20.7,14.0,0.4,0
635,2024-05-26 22:00:00,0.1,431.0,20.6,13.7,0.4,0
636,2024-05-26 23:00:00,0.1,431.0,20.5,13.2,0.5,0
637,2024-05-27 00:00:00,0.1,433.0,20.4,13.0,0.5,0
638,2024-05-27 01:00:00,0.1,433.0,20.3,12.5,0.2,0
639,2024-05-27 02:00:00,0.1,437.0,20.3,12.0,0.2,0
640,2024-05-27 03:00:00,0.1,436.0,20.3,11.7,0.2,0
641,2024-05-27 04:00:00,0.1,433.0,20.3,11.3,0.1,0
642,2024-05-27 05:00:00,0.1,435.0,20.3,10.8,0.4,0
643,2024-05-27 06:00:00,0.1,435.0,21.0,10.9,0.2,0
644,2024-05-29 08:00:00,0.1,418.0,22.3,14.6,0.7,0
645,2024-05-29 09:00:00,0.1,417.0,22.3,15.2,0.7,0
646,2024-05-29 10:00:00,0.1,419.0,22.2,16.9,0.7,0
647,2024-05-29 11:00:00,0.1,421.0,22.0,17.8,0.7,0
648,2024-05-29 12:00:00,0.1,424.0,21.9,18.6,0.7,0
649,2024-05-29 13:00:00,0.1,428.0,21.8,19.1,0.7,0
650,2024-05-29 14:00:00,0.1,434.0,20.8,19.6,0.4,1
651,2024-05-29 15:00:00,0.1,438.0,20.6,19.8,0.4,1
652,2024-05-29 16:00:00,0.1,438.0,20.9,19.8,0.3,0
653,2024-05-30 08:00:00,0.1,408.0,22.2,13.2,0.7,0
654,2024-05-30 09:00:00,0.1,408.0,22.0,13.6,0.7,0
655,2024-05-30 10:00:00,0.1,405.0,22.0,14.1,0.7,0
656,2024-05-30 11:00:00,0.1,399.0,22.1,14.4,0.7,0
657,2024-05-30 12:00:00,0.05,396.0,21.9,14.1,0.7,0
658,2024-05-30 13:00:00,0.1,403.0,22.0,14.1,0.7,0
659,2024-05-30 14:00:00,0.1,424.0,20.7,14.1,0.4,0
660,2024-05-30 16:00:00,0.0874999999999999,428.0,20.8,15.0,0.4,0
661,2024-05-30 17:00:00,0.2,426.0,20.9,15.2,0.3,0
662,2024-05-30 18:00:00,0.2,425.0,20.9,14.4,0.3,0
663,2024-05-30 19:00:00,0.2,425.0,20.7,13.4,0.4,0
664,2024-05-30 20:00:00,0.2,423.0,20.7,12.4,0.3,0
665,2024-05-30 21:00:00,0.2,422.0,20.7,13.1,0.4,0
666,2024-05-30 22:00:00,0.2,419.0,20.6,11.8,0.0,0
667,2024-05-30 23:00:00,0.2,419.0,20.6,10.0,0.1,0
668,2024-05-31 00:00:00,0.2,423.0,20.5,11.0,0.1,0
669,2024-05-31 01:00:00,0.2,421.0,20.4,11.1,-0.1,0
670,2024-05-31 02:00:00,0.2,420.0,20.4,11.4,0.1,0
671,2024-05-31 03:00:00,0.2,421.0,20.6,11.7,0.1,0
672,2024-05-31 04:00:00,0.2,420.0,20.6,11.2,0.4,0
673,2024-05-31 05:00:00,0.2,422.0,20.6,11.5,-0.4,0
674,2024-05-31 06:00:00,0.2,420.0,21.2,10.9,0.3,0
675,2024-06-01 08:00:00,0.1,427.0,21.7,9.54,0.6,0
676,2024-06-01 09:00:00,0.1,433.0,21.6,10.6,0.5,0
677,2024-06-01 10:00:00,0.1,438.0,21.5,12.3,0.8,0
678,2024-06-01 11:00:00,0.1,435.0,21.4,12.2,0.6,0
679,2024-06-01 12:00:00,0.1,437.0,21.3,12.2,0.6,0
680,2024-06-01 13:00:00,0.1,449.0,21.3,12.4,0.9,0
681,2024-06-02 07:00:00,0.02,426.0,21.7,10.5,1.9,0
682,2024-06-04 08:00:00,0.1,436.0,21.7,17.4,0.7,1
683,2024-06-04 09:00:00,0.1,433.0,21.8,17.5,0.7,1
684,2024-06-04 10:00:00,0.1,432.0,21.8,17.7,0.7,1
685,2024-06-04 11:00:00,0.1,436.0,21.8,18.3,0.7,1
686,2024-06-04 12:00:00,0.1,449.0,21.8,19.1,0.7,1
687,2024-06-04 13:00:00,0.1,453.0,21.9,19.8,0.7,1
688,2024-06-04 14:00:00,0.1,454.0,20.8,19.5,0.4,1
689,2024-06-04 15:00:00,0.1,455.0,20.6,19.5,0.4,1
690,2024-06-04 16:00:00,0.1,450.0,20.9,18.6,0.3,1
691,2024-06-04 17:00:00,0.1,447.0,20.8,18.2,0.4,1
692,2024-06-04 18:00:00,0.1,447.0,20.6,17.5,0.4,1
693,2024-06-04 19:00:00,0.1,437.0,20.7,16.8,0.4,0
694,2024-06-04 20:00:00,0.1,439.0,20.7,15.9,0.4,0
695,2024-06-04 21:00:00,0.1,435.0,20.7,15.6,0.4,0
696,2024-06-04 22:00:00,0.1,433.0,20.8,14.3,0.4,0
697,2024-06-04 23:00:00,0.1,441.0,20.7,11.0,-0.1,0
698,2024-06-05 00:00:00,0.1,446.0,20.5,11.5,-0.3,0
699,2024-06-05 01:00:00,0.1,447.0,20.4,11.7,0.1,0
700,2024-06-05 02:00:00,0.1,448.0,20.3,11.3,0.1,0
701,2024-06-05 03:00:00,0.1,449.0,20.3,10.7,0.1,0
702,2024-06-05 04:00:00,0.1,450.0,20.3,10.3,0.1,0
703,2024-06-05 05:00:00,0.1,449.0,20.3,9.59,0.2,0
704,2024-06-05 06:00:00,0.1,445.0,21.4,9.79,0.3,0
705,2024-06-05 08:00:00,0.3,429.0,22.0,12.4,0.8,0
706,2024-06-05 09:00:00,0.3,421.0,22.0,13.5,0.7,0
707,2024-06-05 10:00:00,0.3,424.0,21.9,12.2,0.7,0
708,2024-06-05 11:00:00,0.3,427.0,21.8,12.6,0.8,0
709,2024-06-05 12:00:00,0.3,435.0,21.8,13.4,0.6,0
710,2024-06-05 13:00:00,0.3,434.0,21.7,13.6,0.7,0
711,2024-06-05 14:00:00,0.3,449.0,20.8,14.1,0.3,0
712,2024-06-05 15:00:00,0.3,452.0,20.7,14.8,0.4,0
713,2024-06-05 16:00:00,0.3,449.0,21.0,14.7,0.2,0
714,2024-06-05 17:00:00,0.3,447.0,20.9,14.7,0.3,0
715,2024-06-05 18:00:00,0.3,446.0,20.8,14.2,0.3,0
716,2024-06-05 19:00:00,0.3,445.0,20.5,14.2,0.5,0
717,2024-06-05 20:00:00,0.3,445.0,20.5,13.8,0.5,0
