ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
0,0,2023-04-01 00:00:00+00:00,379.0,2.0,20.3,14.0,405.5,-3.0,0.2,0.0,-0.2
1,1,2023-04-01 01:00:00+00:00,379.0,2.0,20.8,13.0,409.3,-5.3,0.2,0.2,-0.13
2,2,2023-04-01 02:00:00+00:00,379.0,2.0,20.8,12.2,412.5,-5.8,0.2,1.1,-0.13
3,3,2023-04-01 03:00:00+00:00,379.0,2.0,20.8,11.2,416.0,-6.0,0.2,0.7,-0.13
4,4,2023-04-01 04:00:00+00:00,379.0,2.0,20.6,11.0,417.2,-6.0,0.2,0.7,-0.16
5,5,2023-04-01 05:00:00+00:00,379.0,2.0,20.8,10.3,418.5,-5.0,0.2,0.4,-0.14
6,6,2023-04-01 06:00:00+00:00,379.0,2.0,20.7,10.5,416.7,-3.0,0.2,0.3,-0.15
7,7,2023-04-01 07:00:00+00:00,379.0,2.0,20.8,10.7,415.2,-1.1,0.2,0.3,-0.14
8,8,2023-04-01 08:00:00+00:00,379.0,2.0,20.7,11.2,413.0,0.8,0.3,-0.0,-0.15
9,9,2023-04-01 09:00:00+00:00,379.0,2.0,20.8,11.8,410.7,1.8,0.2,0.2,-0.13
10,10,2023-04-01 10:00:00+00:00,379.0,2.0,20.7,12.3,410.5,2.6,0.2,0.1,-0.15
11,11,2023-04-01 11:00:00+00:00,379.0,2.0,20.7,13.0,410.7,3.2,0.2,-0.3,-0.15
12,12,2023-04-01 12:00:00+00:00,379.0,2.0,20.9,13.2,410.5,3.5,0.2,-0.4,-0.12
13,13,2023-04-01 13:00:00+00:00,379.0,2.0,20.7,13.5,411.0,3.6,0.2,-0.4,-0.15
14,14,2023-04-01 14:00:00+00:00,379.0,2.0,20.9,13.3,411.8,3.5,0.2,-0.4,-0.12
15,15,2023-04-01 15:00:00+00:00,379.0,2.0,20.8,13.2,412.0,3.4,0.2,-0.4,-0.13
16,16,2023-04-01 16:00:00+00:00,379.0,2.0,20.7,12.8,413.0,2.7,0.2,-0.2,-0.15
17,17,2023-04-01 17:00:00+00:00,379.0,2.0,20.7,12.5,413.2,1.9,0.2,-0.1,-0.15
18,18,2023-04-01 18:00:00+00:00,379.0,2.0,20.8,11.8,413.8,1.1,0.2,0.3,-0.13
19,19,2023-04-01 19:00:00+00:00,379.0,2.0,20.2,12.0,414.7,1.2,0.2,0.3,-0.22
20,20,2023-04-01 20:00:00+00:00,379.0,2.0,20.2,12.0,414.0,0.9,0.3,0.3,-0.22
21,21,2023-04-01 21:00:00+00:00,379.0,2.0,20.2,12.0,412.5,0.5,0.2,0.6,-0.22
22,22,2023-04-01 22:00:00+00:00,379.0,2.0,20.2,13.0,411.3,0.1,0.2,0.1,-0.22
23,23,2023-04-01 23:00:00+00:00,379.0,2.0,20.2,13.0,409.8,-0.3,0.2,0.1,-0.22
24,24,2023-04-02 00:00:00+00:00,379.0,2.0,20.2,13.0,407.3,-0.7,0.2,0.1,-0.22
25,25,2023-04-02 01:00:00+00:00,379.0,2.0,20.7,12.5,411.5,-2.9,0.2,0.4,-0.15
26,26,2023-04-02 02:00:00+00:00,379.0,2.0,20.9,11.5,414.7,-3.5,0.2,0.4,-0.12
27,27,2023-04-02 03:00:00+00:00,379.0,2.0,20.8,11.2,416.2,-3.9,0.2,0.4,-0.13
28,28,2023-04-02 04:00:00+00:00,379.0,2.0,20.8,11.2,417.3,-3.8,0.2,0.4,-0.13
29,29,2023-04-02 05:00:00+00:00,379.0,2.0,20.8,10.7,419.0,-3.3,0.2,0.4,-0.14
30,30,2023-04-02 06:00:00+00:00,379.0,2.0,20.9,11.0,418.2,-2.2,0.2,0.3,-0.12
31,31,2023-04-02 07:00:00+00:00,379.0,2.0,20.8,11.3,417.5,-1.0,0.2,0.3,-0.13
32,32,2023-04-02 08:00:00+00:00,379.0,2.0,20.7,11.5,417.8,0.4,0.2,0.3,-0.15
33,33,2023-04-02 09:00:00+00:00,379.0,2.0,20.7,11.2,416.5,0.9,0.3,-0.0,-0.15
34,34,2023-04-02 10:00:00+00:00,379.0,2.0,20.7,10.7,416.3,1.1,0.4,-0.0,-0.15
35,35,2023-04-02 11:00:00+00:00,379.0,2.0,20.8,10.7,416.7,1.4,0.3,-0.0,-0.14
36,36,2023-04-02 12:00:00+00:00,379.0,2.0,20.8,11.0,416.5,1.4,0.2,-0.0,-0.14
37,37,2023-04-02 13:00:00+00:00,379.0,2.0,20.7,10.8,417.0,1.6,0.2,-0.0,-0.15
38,38,2023-04-02 14:00:00+00:00,379.0,2.0,20.7,11.0,417.0,2.0,0.2,-0.1,-0.15
39,39,2023-04-02 15:00:00+00:00,379.0,2.0,20.8,11.0,418.3,2.0,0.2,-0.1,-0.14
40,40,2023-04-02 16:00:00+00:00,379.0,2.0,20.8,11.3,418.5,1.7,0.2,-0.1,-0.13
41,41,2023-04-02 17:00:00+00:00,379.0,2.0,20.7,11.2,419.5,1.2,0.2,-0.0,-0.15
42,42,2023-04-02 18:00:00+00:00,379.0,2.0,20.7,12.0,420.3,0.6,0.2,0.4,-0.15
43,43,2023-04-02 19:00:00+00:00,379.0,2.0,20.3,12.0,420.8,0.7,0.2,0.3,-0.2
44,44,2023-04-02 20:00:00+00:00,379.0,2.0,20.2,12.0,420.3,0.6,0.2,0.4,-0.22
45,45,2023-04-02 21:00:00+00:00,379.0,2.0,20.2,12.0,418.3,0.3,0.2,0.8,-0.22
46,46,2023-04-02 22:00:00+00:00,379.0,2.0,20.2,12.0,416.7,-0.1,0.2,0.8,-0.22
47,47,2023-04-02 23:00:00+00:00,379.0,2.0,20.2,12.0,414.7,-0.4,0.2,0.8,-0.22
48,48,2023-04-03 00:00:00+00:00,379.0,2.0,20.2,12.2,412.8,-0.9,0.2,0.7,-0.22
49,49,2023-04-03 01:00:00+00:00,379.0,2.0,20.7,13.0,417.0,-2.9,0.2,0.1,-0.15
50,50,2023-04-03 02:00:00+00:00,379.0,2.0,20.9,12.3,419.8,-3.3,0.2,0.7,-0.12
51,51,2023-04-03 03:00:00+00:00,379.0,2.0,20.8,12.2,421.7,-3.8,0.4,0.9,-0.13
52,52,2023-04-03 04:00:00+00:00,379.0,2.0,20.8,11.7,424.8,-3.8,0.7,0.8,-0.13
53,53,2023-04-03 05:00:00+00:00,379.0,2.0,20.8,11.5,426.2,-3.4,0.8,0.4,-0.13
54,54,2023-04-03 06:00:00+00:00,379.0,2.0,20.7,11.7,428.8,-2.4,0.9,0.6,-0.15
55,55,2023-04-03 07:00:00+00:00,379.0,2.0,20.8,11.0,426.3,-1.7,0.9,0.3,-0.14
56,56,2023-04-03 08:00:00+00:00,379.0,2.0,20.8,10.8,431.5,-0.9,1.0,0.3,-0.14
57,57,2023-04-03 09:00:00+00:00,379.0,2.0,20.8,10.5,434.0,-0.2,1.0,0.3,-0.14
58,58,2023-04-03 10:00:00+00:00,379.0,2.0,20.7,10.2,430.7,0.2,0.9,0.3,-0.15
59,59,2023-04-03 11:00:00+00:00,379.0,2.0,20.9,10.0,479.2,0.7,1.1,-0.0,-0.12
60,60,2023-04-03 12:00:00+00:00,379.0,2.0,21.1,9.3,514.5,1.2,1.0,-0.0,-0.09
61,61,2023-04-03 13:00:00+00:00,379.0,2.0,20.8,10.0,506.7,1.4,0.9,-0.0,-0.14
62,62,2023-04-03 14:00:00+00:00,379.0,2.0,20.5,9.0,460.7,1.3,0.6,-0.1,-0.18
63,63,2023-04-03 15:00:00+00:00,379.0,2.0,20.4,9.0,435.2,1.0,0.6,-0.1,-0.19
64,64,2023-04-03 16:00:00+00:00,379.0,2.0,20.4,8.0,422.3,0.6,0.3,0.0,-0.19
65,65,2023-04-03 17:00:00+00:00,379.0,2.0,20.4,8.0,416.8,-0.2,0.4,0.3,-0.19
66,66,2023-04-03 18:00:00+00:00,379.0,2.0,20.4,8.0,415.7,-1.0,0.3,0.3,-0.19
67,67,2023-04-03 19:00:00+00:00,379.0,2.0,20.3,8.7,418.0,-0.7,0.2,0.3,-0.21
68,68,2023-04-03 20:00:00+00:00,379.0,2.0,20.3,9.2,416.8,-0.7,0.2,0.3,-0.21
69,69,2023-04-03 21:00:00+00:00,379.0,2.0,20.3,10.0,413.7,-1.0,0.2,0.3,-0.21
70,70,2023-04-03 22:00:00+00:00,379.0,2.0,20.3,10.0,410.3,-1.5,0.2,0.3,-0.21
71,71,2023-04-03 23:00:00+00:00,379.0,2.0,20.3,10.7,408.0,-1.9,0.2,0.3,-0.2
72,72,2023-04-04 00:00:00+00:00,379.0,2.0,20.4,11.0,406.0,-2.2,0.2,0.3,-0.19
73,73,2023-04-04 01:00:00+00:00,379.0,2.0,20.8,9.8,399.2,-4.9,0.2,0.4,-0.14
74,74,2023-04-04 02:00:00+00:00,379.0,2.0,20.7,8.8,404.8,-5.4,0.2,0.4,-0.15
75,75,2023-04-04 03:00:00+00:00,379.0,2.0,20.5,8.2,406.2,-5.7,0.4,0.5,-0.18
76,76,2023-04-04 04:00:00+00:00,379.0,2.0,20.4,8.0,409.0,-5.5,0.7,0.4,-0.19
77,77,2023-04-04 05:00:00+00:00,379.0,2.0,20.2,8.3,417.2,-4.6,0.8,0.4,-0.22
78,78,2023-04-04 06:00:00+00:00,379.0,2.0,20.3,9.0,422.5,-2.9,1.0,0.3,-0.21
79,79,2023-04-04 07:00:00+00:00,379.0,2.0,20.4,9.3,445.7,-1.7,1.0,0.3,-0.19
80,80,2023-04-04 08:00:00+00:00,379.0,2.0,21.0,10.3,474.3,-0.8,1.0,0.3,-0.11
81,81,2023-04-04 09:00:00+00:00,379.0,2.0,20.9,10.5,465.7,0.1,1.0,0.3,-0.12
82,82,2023-04-04 10:00:00+00:00,379.0,2.0,20.5,9.3,423.0,1.1,1.0,-0.1,-0.18
83,83,2023-04-04 11:00:00+00:00,379.0,2.0,20.5,9.0,423.2,1.6,1.0,-0.0,-0.18
84,84,2023-04-04 12:00:00+00:00,379.0,2.0,21.1,11.7,527.7,2.1,1.1,0.2,-0.09
85,85,2023-04-04 13:00:00+00:00,379.0,2.0,20.9,10.0,418.3,2.5,0.9,-0.1,-0.12
86,86,2023-04-04 14:00:00+00:00,379.0,2.0,20.7,10.0,414.7,2.6,0.7,-0.1,-0.15
87,87,2023-04-04 15:00:00+00:00,379.0,2.0,20.9,9.3,415.0,2.5,0.6,-0.2,-0.12
88,88,2023-04-04 16:00:00+00:00,379.0,2.0,20.7,9.5,412.5,2.1,0.3,-0.2,-0.15
89,89,2023-04-04 17:00:00+00:00,379.0,2.0,20.8,9.2,412.2,1.7,0.3,-0.2,-0.14
90,90,2023-04-04 18:00:00+00:00,379.0,2.0,20.8,9.2,411.5,1.5,0.3,-0.1,-0.14
91,91,2023-04-04 19:00:00+00:00,379.0,2.0,20.2,9.2,412.2,1.9,0.2,-0.2,-0.22
92,92,2023-04-04 20:00:00+00:00,379.0,2.0,20.2,9.3,411.5,2.1,0.2,-0.2,-0.22
93,93,2023-04-04 21:00:00+00:00,379.0,2.0,20.2,10.0,410.6,2.0,0.3,-0.1,-0.22
94,94,2023-04-04 22:00:00+00:00,379.0,2.0,20.2,10.0,408.8,1.8,0.2,-0.1,-0.22
95,95,2023-04-04 23:00:00+00:00,379.0,2.0,20.2,10.0,407.0,1.3,0.2,-0.0,-0.22
96,96,2023-04-05 00:00:00+00:00,379.0,2.0,20.2,10.0,405.2,1.3,0.2,-0.0,-0.22
97,97,2023-04-05 01:00:00+00:00,379.0,2.0,20.8,11.7,407.5,-0.0,0.2,0.6,-0.13
98,98,2023-04-05 02:00:00+00:00,379.0,2.0,20.9,11.8,410.0,-0.3,0.2,0.8,-0.12
99,99,2023-04-05 03:00:00+00:00,379.0,2.0,20.8,12.7,411.5,-0.3,0.4,0.4,-0.13
100,100,2023-04-05 04:00:00+00:00,379.0,2.0,20.9,12.8,413.3,-0.3,0.9,0.4,-0.12
101,101,2023-04-05 05:00:00+00:00,379.0,2.0,20.7,13.7,416.5,-0.2,0.9,0.0,-0.15
102,102,2023-04-05 06:00:00+00:00,379.0,2.0,20.9,14.2,417.0,-0.1,0.9,0.0,-0.12
103,103,2023-04-05 07:00:00+00:00,379.0,2.0,20.7,15.2,420.5,0.5,1.0,-0.1,-0.15
104,104,2023-04-05 08:00:00+00:00,379.0,2.0,21.0,16.2,423.3,1.1,0.9,-0.4,-0.1
105,105,2023-04-05 09:00:00+00:00,379.0,2.0,20.8,17.3,422.5,1.7,0.9,-0.4,-0.13
106,106,2023-04-05 10:00:00+00:00,379.0,2.0,21.0,18.2,420.7,2.2,0.9,-0.5,-0.1
107,107,2023-04-05 11:00:00+00:00,379.0,2.0,20.9,19.5,418.2,2.4,0.9,-0.5,-0.12
108,108,2023-04-05 12:00:00+00:00,379.0,2.0,20.9,20.0,418.3,2.6,0.8,-0.5,-0.12
109,109,2023-04-05 13:00:00+00:00,379.0,2.0,21.0,20.7,415.2,2.9,0.6,-0.5,-0.1
110,110,2023-04-05 14:00:00+00:00,379.0,2.0,20.9,21.2,413.3,3.2,0.4,-0.5,-0.11
111,111,2023-04-05 15:00:00+00:00,379.0,2.0,20.8,21.3,414.5,3.4,0.4,-0.5,-0.13
112,112,2023-04-05 16:00:00+00:00,379.0,2.0,21.0,21.7,415.8,3.6,0.4,-0.5,-0.1
113,113,2023-04-05 17:00:00+00:00,379.0,2.0,20.9,22.2,413.5,3.4,0.2,-0.5,-0.11
114,114,2023-04-05 18:00:00+00:00,379.0,2.0,20.9,22.0,416.0,3.3,0.3,-0.5,-0.11
115,115,2023-04-05 19:00:00+00:00,379.0,2.0,20.4,21.2,414.5,3.5,0.2,-0.5,-0.18
116,116,2023-04-05 20:00:00+00:00,379.0,2.0,20.3,20.0,414.0,3.5,0.2,-0.5,-0.2
117,117,2023-04-05 21:00:00+00:00,379.0,2.0,20.4,19.5,413.3,3.2,0.2,-0.5,-0.19
118,118,2023-04-05 22:00:00+00:00,379.0,2.0,20.4,19.0,412.7,3.2,0.2,-0.5,-0.19
119,119,2023-04-05 23:00:00+00:00,379.0,2.0,20.4,19.0,411.7,3.2,0.2,-0.5,-0.19
120,120,2023-04-06 00:00:00+00:00,379.0,2.0,20.4,18.3,409.7,3.1,0.2,-0.5,-0.19
121,121,2023-04-06 01:00:00+00:00,379.0,2.0,21.0,19.5,409.7,1.5,0.2,-0.4,-0.1
122,122,2023-04-06 02:00:00+00:00,379.0,2.0,20.9,20.7,414.0,0.9,0.2,-0.4,-0.11
123,123,2023-04-06 03:00:00+00:00,379.0,2.0,20.9,21.2,418.2,0.6,0.3,-0.3,-0.11
124,124,2023-04-06 04:00:00+00:00,379.0,2.0,20.9,21.7,421.7,1.0,0.7,-0.4,-0.11
125,125,2023-04-06 05:00:00+00:00,379.0,2.0,21.0,22.5,420.5,2.0,0.8,-0.5,-0.1
126,126,2023-04-06 06:00:00+00:00,379.0,2.0,20.9,22.5,416.3,1.0,0.9,-0.4,-0.11
127,127,2023-04-06 07:00:00+00:00,379.0,2.0,20.9,22.8,431.5,0.2,1.0,0.0,-0.11
128,128,2023-04-06 08:00:00+00:00,379.0,2.0,21.0,23.0,418.2,0.1,0.9,0.0,-0.1
129,129,2023-04-06 09:00:00+00:00,379.0,2.0,21.1,22.8,423.0,0.0,1.0,0.1,-0.09
130,130,2023-04-06 10:00:00+00:00,379.0,2.0,21.0,22.8,467.0,0.2,1.0,0.0,-0.1
131,131,2023-04-06 11:00:00+00:00,379.0,2.0,21.0,23.2,427.7,0.4,1.0,0.0,-0.1
132,132,2023-04-06 12:00:00+00:00,379.0,2.0,20.9,23.2,419.2,0.4,0.9,0.0,-0.11
133,133,2023-04-06 13:00:00+00:00,379.0,2.0,21.1,23.2,417.7,0.5,0.8,0.0,-0.09
134,134,2023-04-06 14:00:00+00:00,379.0,2.0,21.0,22.8,415.0,0.7,0.4,-0.4,-0.1
135,135,2023-04-06 15:00:00+00:00,379.0,2.0,20.9,23.2,412.7,1.4,0.3,-0.4,-0.11
136,136,2023-04-06 16:00:00+00:00,379.0,2.0,20.9,23.2,412.3,2.0,0.3,-0.5,-0.11
137,137,2023-04-06 17:00:00+00:00,379.0,2.0,20.8,23.5,412.8,2.6,0.2,-0.5,-0.13
138,138,2023-04-06 18:00:00+00:00,379.0,2.0,20.9,23.7,414.3,2.7,0.3,-0.5,-0.11
139,139,2023-04-06 19:00:00+00:00,379.0,2.0,20.4,22.7,416.7,3.6,0.2,-0.5,-0.18
140,140,2023-04-06 20:00:00+00:00,379.0,2.0,20.3,22.0,415.3,4.1,0.2,-0.5,-0.2
141,141,2023-04-06 21:00:00+00:00,379.0,2.0,20.4,21.8,414.3,4.1,0.2,-0.5,-0.18
142,142,2023-04-06 22:00:00+00:00,379.0,2.0,20.4,21.0,412.7,4.1,0.2,-0.5,-0.18
143,143,2023-04-06 23:00:00+00:00,379.0,2.0,20.4,21.0,411.3,4.0,0.2,-0.5,-0.18
144,144,2023-04-07 00:00:00+00:00,379.0,2.0,20.5,21.0,409.5,3.6,0.2,-0.5,-0.17
145,145,2023-04-07 01:00:00+00:00,379.0,2.0,21.1,21.3,409.8,2.1,0.2,-0.4,-0.09
146,146,2023-04-07 02:00:00+00:00,379.0,2.0,20.8,21.0,413.2,1.7,0.2,-0.5,-0.13
147,147,2023-04-07 03:00:00+00:00,379.0,2.0,20.9,21.0,413.2,1.5,0.2,-0.4,-0.11
148,148,2023-04-07 04:00:00+00:00,379.0,2.0,20.8,20.8,413.7,1.5,0.3,-0.4,-0.13
149,149,2023-04-07 05:00:00+00:00,379.0,2.0,21.0,20.5,412.7,2.3,0.3,-0.5,-0.1
150,150,2023-04-07 06:00:00+00:00,379.0,2.0,21.0,20.5,413.2,2.8,0.3,-0.5,-0.1
151,151,2023-04-07 07:00:00+00:00,379.0,2.0,20.9,20.5,413.7,3.1,0.3,-0.5,-0.11
152,152,2023-04-07 08:00:00+00:00,379.0,2.0,20.9,20.0,413.3,3.7,0.3,-0.5,-0.12
153,153,2023-04-07 09:00:00+00:00,379.0,2.0,21.0,19.5,412.5,4.5,0.3,-0.5,-0.1
154,154,2023-04-07 10:00:00+00:00,379.0,2.0,20.9,19.3,412.3,5.2,0.3,-0.5,-0.12
155,155,2023-04-07 11:00:00+00:00,379.0,2.0,20.8,19.0,412.0,5.6,0.3,-0.5,-0.13
156,156,2023-04-07 12:00:00+00:00,379.0,2.0,21.0,18.2,410.3,6.1,0.3,-0.5,-0.1
157,157,2023-04-07 13:00:00+00:00,379.0,2.0,20.9,17.8,411.7,5.9,0.3,-0.4,-0.12
158,158,2023-04-07 14:00:00+00:00,379.0,2.0,20.8,18.0,411.3,5.9,0.3,-0.4,-0.13
159,159,2023-04-07 15:00:00+00:00,379.0,2.0,20.8,17.8,411.0,5.8,0.3,-0.4,-0.13
160,160,2023-04-07 16:00:00+00:00,379.0,2.0,21.0,17.7,413.0,5.8,0.3,-0.4,-0.1
161,161,2023-04-07 17:00:00+00:00,379.0,2.0,20.8,17.8,415.0,5.4,0.2,-0.4,-0.13
162,162,2023-04-07 18:00:00+00:00,379.0,2.0,20.9,17.2,414.5,4.5,0.2,-0.4,-0.12
163,163,2023-04-07 19:00:00+00:00,379.0,2.0,20.2,17.0,417.3,4.2,0.2,-0.4,-0.21
164,164,2023-04-07 20:00:00+00:00,379.0,2.0,20.1,17.0,415.8,4.2,0.2,-0.4,-0.23
165,165,2023-04-07 21:00:00+00:00,379.0,2.0,20.2,17.0,414.3,3.7,0.2,-0.4,-0.21
166,166,2023-04-07 22:00:00+00:00,379.0,2.0,20.2,17.8,412.3,3.5,0.2,-0.4,-0.21
167,167,2023-04-07 23:00:00+00:00,379.0,2.0,20.3,18.0,411.2,2.9,0.2,-0.4,-0.2
168,168,2023-04-08 00:00:00+00:00,379.0,2.0,20.3,18.0,410.2,2.6,0.2,-0.4,-0.2
169,169,2023-04-08 01:00:00+00:00,379.0,2.0,21.0,18.0,417.3,0.1,0.2,0.0,-0.1
170,170,2023-04-08 02:00:00+00:00,379.0,2.0,20.9,17.8,424.2,-0.3,0.2,0.0,-0.12
171,171,2023-04-08 03:00:00+00:00,379.0,2.0,20.8,17.7,423.2,-0.4,0.2,0.0,-0.13
172,172,2023-04-08 04:00:00+00:00,379.0,2.0,20.9,17.0,424.0,0.2,0.2,0.0,-0.12
173,173,2023-04-08 05:00:00+00:00,379.0,2.0,20.9,17.0,423.7,1.3,0.2,-0.4,-0.12
174,174,2023-04-08 06:00:00+00:00,379.0,2.0,20.9,17.3,421.8,3.3,0.2,-0.4,-0.12
175,175,2023-04-08 07:00:00+00:00,379.0,2.0,21.0,17.5,419.2,5.8,0.2,-0.4,-0.1
176,176,2023-04-08 08:00:00+00:00,379.0,2.0,21.0,17.5,416.8,7.4,0.2,-0.4,-0.1
177,177,2023-04-08 09:00:00+00:00,379.0,2.0,20.8,17.7,417.8,7.5,0.2,-0.4,-0.13
178,178,2023-04-08 10:00:00+00:00,379.0,2.0,21.0,17.5,416.8,7.9,0.2,-0.4,-0.1
179,179,2023-04-08 11:00:00+00:00,379.0,2.0,20.9,18.0,416.5,7.5,0.3,-0.4,-0.12
180,180,2023-04-08 12:00:00+00:00,379.0,2.0,20.8,18.0,414.8,8.4,0.2,-0.4,-0.13
181,181,2023-04-08 13:00:00+00:00,379.0,2.0,20.8,17.7,414.3,8.2,0.2,-0.4,-0.13
182,182,2023-04-08 14:00:00+00:00,379.0,2.0,20.8,17.3,413.2,8.1,0.2,-0.4,-0.13
183,183,2023-04-08 15:00:00+00:00,379.0,2.0,20.8,17.2,413.2,8.1,0.2,-0.4,-0.13
184,184,2023-04-08 16:00:00+00:00,379.0,2.0,20.8,17.7,414.3,7.7,0.2,-0.4,-0.13
185,185,2023-04-08 17:00:00+00:00,379.0,2.0,20.9,18.7,412.8,7.5,0.2,-0.5,-0.12
186,186,2023-04-08 18:00:00+00:00,379.0,2.0,20.8,19.0,413.0,7.3,0.2,-0.5,-0.13
187,187,2023-04-08 19:00:00+00:00,379.0,2.0,20.2,19.0,414.3,7.0,0.2,-0.5,-0.21
188,188,2023-04-08 20:00:00+00:00,379.0,2.0,20.1,18.0,413.2,6.6,0.2,-0.4,-0.23
189,189,2023-04-08 21:00:00+00:00,379.0,2.0,20.2,18.0,412.2,5.9,0.2,-0.4,-0.21
190,190,2023-04-08 22:00:00+00:00,379.0,2.0,20.2,18.0,410.5,5.0,0.2,-0.4,-0.21
191,191,2023-04-08 23:00:00+00:00,379.0,2.0,20.3,18.0,409.2,4.6,0.2,-0.4,-0.2
192,192,2023-04-09 00:00:00+00:00,379.0,2.0,20.3,18.0,407.5,4.5,0.2,-0.4,-0.2
193,193,2023-04-09 01:00:00+00:00,379.0,2.0,20.9,18.2,414.0,2.4,0.2,-0.5,-0.12
194,194,2023-04-09 02:00:00+00:00,379.0,2.0,20.9,17.5,418.5,1.7,0.2,-0.4,-0.12
195,195,2023-04-09 03:00:00+00:00,379.0,2.0,20.8,17.5,418.5,1.3,0.2,-0.4,-0.13
196,196,2023-04-09 04:00:00+00:00,379.0,2.0,20.7,17.3,420.0,1.4,0.2,-0.4,-0.14
197,197,2023-04-09 05:00:00+00:00,379.0,2.0,20.8,17.5,420.2,2.4,0.2,-0.4,-0.13
198,198,2023-04-09 06:00:00+00:00,379.0,2.0,20.9,17.5,419.2,4.4,0.2,-0.4,-0.12
199,199,2023-04-09 07:00:00+00:00,379.0,2.0,20.8,18.0,415.8,6.8,0.2,-0.4,-0.13
200,200,2023-04-09 08:00:00+00:00,379.0,2.0,20.9,18.0,414.7,8.0,0.2,-0.4,-0.12
201,201,2023-04-09 09:00:00+00:00,379.0,2.0,20.9,18.2,414.7,8.9,0.2,-0.5,-0.12
202,202,2023-04-09 10:00:00+00:00,379.0,2.0,20.8,18.0,416.8,8.9,0.2,-0.4,-0.13
203,203,2023-04-09 11:00:00+00:00,379.0,2.0,20.8,18.5,414.0,8.8,0.2,-0.5,-0.13
204,204,2023-04-09 12:00:00+00:00,379.0,2.0,20.9,18.3,413.2,7.9,0.2,-0.5,-0.12
205,205,2023-04-09 13:00:00+00:00,379.0,2.0,20.9,18.5,412.3,7.2,0.2,-0.5,-0.12
206,206,2023-04-09 14:00:00+00:00,379.0,2.0,20.9,18.2,412.3,7.2,0.2,-0.5,-0.12
207,207,2023-04-09 15:00:00+00:00,379.0,2.0,20.8,17.7,412.0,7.4,0.2,-0.4,-0.13
208,208,2023-04-09 16:00:00+00:00,379.0,2.0,20.8,17.3,411.5,7.6,0.2,-0.4,-0.13
209,209,2023-04-09 17:00:00+00:00,379.0,2.0,20.9,16.8,415.2,7.4,0.2,-0.4,-0.12
210,210,2023-04-09 18:00:00+00:00,379.0,2.0,20.8,16.8,417.5,6.3,0.2,-0.4,-0.13
211,211,2023-04-09 19:00:00+00:00,379.0,2.0,20.1,17.0,417.5,5.7,0.2,-0.4,-0.23
212,212,2023-04-09 20:00:00+00:00,379.0,2.0,20.1,17.0,416.7,6.2,0.2,-0.4,-0.23
213,213,2023-04-09 21:00:00+00:00,379.0,2.0,20.2,17.0,414.8,5.4,0.2,-0.4,-0.21
214,214,2023-04-09 22:00:00+00:00,379.0,2.0,20.2,17.0,413.5,4.5,0.2,-0.4,-0.21
215,215,2023-04-09 23:00:00+00:00,379.0,2.0,20.3,17.0,411.8,4.0,0.2,-0.4,-0.2
216,216,2023-04-10 00:00:00+00:00,379.0,2.0,20.3,17.0,410.3,2.9,0.2,-0.4,-0.2
217,217,2023-04-10 01:00:00+00:00,379.0,2.0,20.9,17.5,425.8,1.1,0.2,-0.4,-0.12
218,218,2023-04-10 02:00:00+00:00,379.0,2.0,20.9,17.8,433.8,0.5,0.2,-0.1,-0.12
219,219,2023-04-10 03:00:00+00:00,379.0,2.0,20.9,17.7,434.3,-0.1,0.2,0.0,-0.12
220,220,2023-04-10 04:00:00+00:00,379.0,2.0,21.0,17.7,435.2,0.1,0.3,0.0,-0.1
221,221,2023-04-10 05:00:00+00:00,379.0,2.0,20.8,18.0,435.5,1.1,0.3,-0.4,-0.13
222,222,2023-04-10 06:00:00+00:00,379.0,2.0,20.8,18.2,432.5,3.1,0.3,-0.5,-0.13
223,223,2023-04-10 07:00:00+00:00,379.0,2.0,21.0,18.3,429.0,5.3,0.3,-0.5,-0.1
224,224,2023-04-10 08:00:00+00:00,379.0,2.0,20.9,18.3,430.3,7.4,0.3,-0.5,-0.12
225,225,2023-04-10 09:00:00+00:00,379.0,2.0,20.8,18.5,424.2,8.0,0.3,-0.5,-0.13
226,226,2023-04-10 10:00:00+00:00,379.0,2.0,21.0,18.7,418.2,7.6,0.3,-0.5,-0.1
227,227,2023-04-10 11:00:00+00:00,379.0,2.0,20.8,19.0,415.3,7.4,0.3,-0.5,-0.13
228,228,2023-04-10 12:00:00+00:00,379.0,2.0,21.0,19.0,414.5,7.5,0.3,-0.5,-0.1
229,229,2023-04-10 13:00:00+00:00,379.0,2.0,20.8,19.0,413.8,7.6,0.3,-0.5,-0.13
230,230,2023-04-10 14:00:00+00:00,379.0,2.0,20.9,18.3,412.5,7.8,0.3,-0.5,-0.12
231,231,2023-04-10 15:00:00+00:00,379.0,2.0,20.9,18.0,412.3,7.2,0.3,-0.4,-0.12
232,232,2023-04-10 16:00:00+00:00,379.0,2.0,20.8,16.5,413.5,6.8,0.3,-0.4,-0.13
233,233,2023-04-10 17:00:00+00:00,379.0,2.0,20.7,16.2,412.2,6.2,0.2,-0.4,-0.15
234,234,2023-04-10 18:00:00+00:00,379.0,2.0,20.9,16.2,411.7,5.3,0.2,-0.4,-0.12
235,235,2023-04-10 19:00:00+00:00,379.0,2.0,20.2,16.0,415.5,5.4,0.2,-0.4,-0.22
236,236,2023-04-10 20:00:00+00:00,379.0,2.0,20.1,16.0,413.8,5.0,0.2,-0.4,-0.23
