ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
1501,1802,2023-06-15 02:00:00+00:00,375.0,2.0,22.7,32.5,474.8,16.1,0.3,-1.4,-0.62
1502,1803,2023-06-15 03:00:00+00:00,375.0,2.0,22.5,33.7,493.8,16.4,0.5,-1.4,-0.67
1503,1804,2023-06-15 04:00:00+00:00,375.0,2.0,22.5,33.5,499.5,17.9,0.7,-1.4,-0.68
1504,1805,2023-06-15 05:00:00+00:00,375.0,2.0,22.6,34.2,494.7,19.7,0.9,-1.4,-0.64
1505,1806,2023-06-15 06:00:00+00:00,375.0,2.0,22.7,34.2,477.7,21.1,0.9,-1.4,-0.61
1506,1807,2023-06-15 07:00:00+00:00,375.0,2.0,22.5,33.2,467.0,21.2,1.0,-1.4,-0.68
1507,1808,2023-06-15 08:00:00+00:00,375.0,2.0,22.4,30.8,467.8,22.4,1.0,-1.5,-0.72
1508,1809,2023-06-15 09:00:00+00:00,375.0,2.0,22.5,28.8,472.5,23.5,1.0,-1.4,-0.7
1509,1810,2023-06-15 10:00:00+00:00,375.0,2.0,23.1,28.8,481.0,23.8,1.1,-0.8,-0.52
1510,1811,2023-06-15 11:00:00+00:00,375.0,2.0,22.8,28.2,475.8,24.2,1.1,-1.3,-0.61
1511,1812,2023-06-15 12:00:00+00:00,375.0,2.0,23.1,29.0,506.7,24.6,1.1,-0.8,-0.52
1512,1813,2023-06-15 13:00:00+00:00,375.0,2.0,22.5,29.5,491.5,24.5,0.9,-1.4,-0.69
1513,1814,2023-06-15 14:00:00+00:00,375.0,2.0,22.3,30.2,453.5,24.6,0.7,-1.5,-0.75
1514,1815,2023-06-15 15:00:00+00:00,375.0,2.0,22.2,31.8,439.2,24.4,0.5,-1.5,-0.77
1515,1816,2023-06-15 16:00:00+00:00,375.0,2.0,22.2,32.0,435.8,24.5,0.5,-1.5,-0.77
1516,1817,2023-06-15 17:00:00+00:00,375.0,2.0,22.1,32.0,436.0,24.7,0.4,-1.4,-0.8
1517,1818,2023-06-15 18:00:00+00:00,375.0,2.0,22.1,32.8,435.5,24.0,0.2,-1.4,-0.79
1518,1819,2023-06-15 19:00:00+00:00,375.0,2.0,21.3,31.3,431.7,23.2,0.3,-0.2,-1.03
1519,1820,2023-06-15 20:00:00+00:00,375.0,2.0,21.4,30.0,427.0,22.7,0.2,-0.8,-1.01
1520,1821,2023-06-15 21:00:00+00:00,375.0,2.0,21.5,30.0,425.2,22.0,0.2,-1.0,-0.98
1521,1822,2023-06-15 22:00:00+00:00,375.0,2.0,21.6,30.0,424.7,21.3,0.2,-1.0,-0.95
1522,1823,2023-06-15 23:00:00+00:00,375.0,2.0,21.7,30.0,423.0,20.5,0.2,-1.0,-0.92
1523,1824,2023-06-16 00:00:00+00:00,375.0,2.0,21.8,30.0,420.3,19.6,0.2,-1.0,-0.89
1524,1825,2023-06-16 01:00:00+00:00,375.0,2.0,22.6,33.7,428.2,17.3,0.2,-1.4,-0.65
1525,1826,2023-06-16 02:00:00+00:00,375.0,2.0,22.5,34.8,457.7,18.0,0.2,-1.4,-0.67
1526,1827,2023-06-16 03:00:00+00:00,375.0,2.0,22.5,35.2,465.5,19.2,0.4,-1.4,-0.67
1527,1828,2023-06-16 04:00:00+00:00,375.0,2.0,22.6,35.3,469.0,20.3,0.8,-1.4,-0.64
1528,1829,2023-06-16 05:00:00+00:00,375.0,2.0,22.7,35.2,475.8,21.8,1.0,-1.4,-0.61
1529,1830,2023-06-16 06:00:00+00:00,375.0,2.0,23.2,34.8,477.0,21.5,1.0,-0.9,-0.47
1530,1831,2023-06-16 07:00:00+00:00,375.0,2.0,23.8,34.8,492.0,22.9,0.9,-0.9,-0.29
1531,1832,2023-06-16 08:00:00+00:00,375.0,2.0,23.6,35.0,484.7,24.3,1.0,-0.9,-0.35
1532,1833,2023-06-16 09:00:00+00:00,375.0,2.0,22.7,35.5,464.5,25.1,1.0,-1.4,-0.61
1533,1834,2023-06-16 10:00:00+00:00,375.0,2.0,22.8,35.3,462.7,24.4,1.0,-1.3,-0.58
1534,1835,2023-06-16 11:00:00+00:00,375.0,2.0,22.2,37.3,460.2,24.2,1.0,-1.5,-0.74
1535,1836,2023-06-16 12:00:00+00:00,375.0,2.0,22.4,37.3,466.7,24.4,0.9,-1.5,-0.69
1536,1837,2023-06-16 13:00:00+00:00,375.0,2.0,22.4,36.7,455.2,24.9,0.9,-1.5,-0.69
1537,1838,2023-06-16 14:00:00+00:00,375.0,2.0,22.4,36.2,450.3,25.3,0.7,-1.5,-0.69
1538,1839,2023-06-16 15:00:00+00:00,375.0,2.0,22.2,37.2,439.7,24.9,0.4,-1.5,-0.75
1539,1840,2023-06-16 16:00:00+00:00,375.0,2.0,22.4,37.5,436.2,24.2,0.3,-1.5,-0.69
1540,1841,2023-06-16 17:00:00+00:00,375.0,2.0,22.2,38.2,436.8,23.6,0.2,-1.5,-0.74
1541,1842,2023-06-16 18:00:00+00:00,375.0,2.0,22.1,38.5,436.3,22.8,0.2,-1.4,-0.77
1542,1843,2023-06-16 19:00:00+00:00,375.0,2.0,21.3,38.0,432.2,22.6,0.2,-0.2,-1.0
1543,1844,2023-06-16 20:00:00+00:00,375.0,2.0,21.4,36.8,427.3,22.0,0.2,-0.8,-0.98
1544,1845,2023-06-16 21:00:00+00:00,375.0,2.0,21.6,36.0,426.0,21.3,0.2,-1.0,-0.92
1545,1846,2023-06-16 22:00:00+00:00,375.0,2.0,21.7,36.0,425.7,20.8,0.2,-1.0,-0.9
1546,1847,2023-06-16 23:00:00+00:00,375.0,2.0,21.8,35.3,424.8,20.1,0.2,-1.0,-0.87
1547,1848,2023-06-17 00:00:00+00:00,375.0,2.0,21.9,35.0,424.2,18.2,0.2,-1.0,-0.84
1548,1849,2023-06-17 01:00:00+00:00,375.0,2.0,22.7,39.2,441.5,16.9,0.2,-1.4,-0.59
1549,1850,2023-06-17 02:00:00+00:00,375.0,2.0,22.3,42.2,488.0,17.4,0.2,-1.5,-0.69
1550,1851,2023-06-17 03:00:00+00:00,375.0,2.0,22.5,42.2,491.2,19.0,0.2,-1.4,-0.63
1551,1852,2023-06-17 04:00:00+00:00,375.0,2.0,22.6,42.5,486.2,20.5,0.2,-1.4,-0.6
1552,1853,2023-06-17 05:00:00+00:00,375.0,2.0,22.5,42.0,466.0,22.6,0.2,-1.4,-0.64
1553,1854,2023-06-17 06:00:00+00:00,375.0,2.0,22.5,39.7,445.5,23.2,0.2,-1.4,-0.65
1554,1855,2023-06-17 07:00:00+00:00,375.0,2.0,22.4,38.5,438.5,24.2,0.2,-1.5,-0.68
1555,1856,2023-06-17 08:00:00+00:00,375.0,2.0,22.5,38.0,436.0,25.3,0.2,-1.4,-0.65
1556,1857,2023-06-17 09:00:00+00:00,375.0,2.0,22.5,38.0,435.2,25.5,0.2,-1.4,-0.65
1557,1858,2023-06-17 10:00:00+00:00,375.0,2.0,22.5,38.0,436.0,25.8,0.2,-1.4,-0.65
1558,1859,2023-06-17 11:00:00+00:00,375.0,2.0,22.5,37.0,436.7,26.3,0.2,-1.4,-0.66
1559,1860,2023-06-17 12:00:00+00:00,375.0,2.0,22.5,37.0,438.2,25.8,0.2,-1.4,-0.66
1560,1861,2023-06-17 13:00:00+00:00,375.0,2.0,22.5,37.0,437.3,25.9,0.2,-1.4,-0.66
1561,1862,2023-06-17 14:00:00+00:00,375.0,2.0,22.5,38.0,436.7,25.3,0.2,-1.4,-0.65
1562,1863,2023-06-17 15:00:00+00:00,375.0,2.0,22.5,38.3,436.3,24.5,0.2,-1.4,-0.65
1563,1864,2023-06-17 16:00:00+00:00,375.0,2.0,22.5,39.7,436.8,23.5,0.2,-1.4,-0.65
1564,1865,2023-06-17 17:00:00+00:00,375.0,2.0,22.5,41.2,437.0,22.7,0.2,-1.4,-0.64
1565,1866,2023-06-17 18:00:00+00:00,375.0,2.0,22.5,42.0,436.0,22.5,0.2,-1.4,-0.64
1566,1867,2023-06-17 19:00:00+00:00,375.0,2.0,21.5,43.0,430.3,22.7,0.2,-1.0,-0.92
1567,1868,2023-06-17 20:00:00+00:00,375.0,2.0,21.6,41.2,426.8,22.5,0.2,-1.0,-0.9
1568,1869,2023-06-17 21:00:00+00:00,375.0,2.0,21.7,40.0,426.0,22.1,0.2,-1.0,-0.88
1569,1870,2023-06-17 22:00:00+00:00,375.0,2.0,21.9,39.3,425.7,21.7,0.2,-1.0,-0.82
1570,1871,2023-06-17 23:00:00+00:00,375.0,2.0,22.0,39.0,425.0,21.2,0.2,-1.0,-0.8
1571,1872,2023-06-18 00:00:00+00:00,375.0,2.0,22.0,38.3,424.7,20.9,0.2,-1.0,-0.8
1572,1873,2023-06-18 01:00:00+00:00,375.0,2.0,22.9,40.2,424.2,19.8,0.2,-1.0,-0.53
1573,1874,2023-06-18 02:00:00+00:00,375.0,2.0,22.7,43.8,432.7,19.6,0.2,-1.4,-0.57
1574,1875,2023-06-18 03:00:00+00:00,375.0,2.0,22.5,45.2,433.8,19.4,0.2,-1.4,-0.62
1575,1876,2023-06-18 04:00:00+00:00,375.0,2.0,22.5,45.5,434.3,19.3,0.2,-1.4,-0.62
1576,1877,2023-06-18 05:00:00+00:00,375.0,2.0,22.5,45.8,436.0,19.1,0.2,-1.4,-0.62
1577,1878,2023-06-18 06:00:00+00:00,375.0,2.0,22.4,45.8,436.8,18.6,0.2,-1.5,-0.65
1578,1879,2023-06-18 07:00:00+00:00,375.0,2.0,22.4,45.3,437.5,18.9,0.2,-1.5,-0.65
1579,1880,2023-06-18 08:00:00+00:00,375.0,2.0,22.3,46.2,437.5,19.2,0.2,-1.5,-0.67
1580,1881,2023-06-18 09:00:00+00:00,375.0,2.0,22.4,45.2,436.5,19.5,0.2,-1.5,-0.65
1581,1882,2023-06-18 10:00:00+00:00,375.0,2.0,22.5,43.2,435.5,19.9,0.2,-1.4,-0.63
1582,1883,2023-06-18 11:00:00+00:00,375.0,2.0,22.5,41.7,435.3,20.2,0.2,-1.4,-0.64
1583,1884,2023-06-18 12:00:00+00:00,375.0,2.0,22.5,42.0,432.7,20.7,0.2,-1.4,-0.64
1584,1885,2023-06-18 13:00:00+00:00,375.0,2.0,22.5,42.0,431.3,20.9,0.2,-1.4,-0.64
1585,1886,2023-06-18 14:00:00+00:00,375.0,2.0,22.5,42.0,431.3,20.7,0.2,-1.4,-0.64
1586,1887,2023-06-18 15:00:00+00:00,375.0,2.0,22.5,42.0,431.5,20.6,0.2,-1.4,-0.64
1587,1888,2023-06-18 16:00:00+00:00,375.0,2.0,22.5,42.0,432.0,20.1,0.2,-1.4,-0.64
1588,1889,2023-06-18 17:00:00+00:00,375.0,2.0,22.5,42.0,432.7,19.9,0.2,-1.4,-0.64
1589,1890,2023-06-18 18:00:00+00:00,375.0,2.0,22.5,41.3,432.7,19.5,0.2,-1.4,-0.64
1590,1891,2023-06-18 19:00:00+00:00,375.0,2.0,21.5,39.8,428.2,19.5,0.2,-1.0,-0.94
1591,1892,2023-06-18 20:00:00+00:00,375.0,2.0,21.6,39.0,422.7,19.2,0.3,-1.0,-0.91
1592,1893,2023-06-18 21:00:00+00:00,375.0,2.0,21.7,39.0,421.0,18.8,0.2,-1.0,-0.88
1593,1894,2023-06-18 22:00:00+00:00,375.0,2.0,21.8,38.0,419.7,18.5,0.2,-1.0,-0.86
1594,1895,2023-06-18 23:00:00+00:00,375.0,2.0,21.9,38.0,418.2,18.3,0.2,-1.0,-0.83
1595,1896,2023-06-19 00:00:00+00:00,375.0,2.0,22.0,38.0,413.0,17.6,0.2,-1.0,-0.8
1596,1897,2023-06-19 01:00:00+00:00,375.0,2.0,22.7,38.3,419.3,15.2,0.2,-1.4,-0.59
1597,1898,2023-06-19 02:00:00+00:00,375.0,2.0,22.6,38.0,438.7,15.6,0.2,-1.4,-0.62
1598,1899,2023-06-19 03:00:00+00:00,375.0,2.0,22.5,38.8,440.8,16.3,0.4,-1.4,-0.65
1599,1900,2023-06-19 04:00:00+00:00,375.0,2.0,22.6,39.5,441.0,17.0,0.7,-1.4,-0.62
1600,1901,2023-06-19 05:00:00+00:00,375.0,2.0,22.6,40.0,447.0,17.8,1.0,-1.4,-0.62
1601,1902,2023-06-19 06:00:00+00:00,375.0,2.0,22.5,40.8,461.3,18.2,1.1,-1.4,-0.64
1602,1903,2023-06-19 07:00:00+00:00,375.0,2.0,22.4,42.5,512.3,18.9,1.1,-1.5,-0.66
1603,1904,2023-06-19 08:00:00+00:00,375.0,2.0,22.2,45.5,494.0,19.9,0.9,-1.5,-0.71
1604,1905,2023-06-19 09:00:00+00:00,375.0,2.0,22.2,46.7,462.8,20.3,1.0,-1.5,-0.7
1605,1906,2023-06-19 10:00:00+00:00,375.0,2.0,22.4,43.8,457.5,20.8,1.1,-1.5,-0.66
1606,1907,2023-06-19 11:00:00+00:00,375.0,2.0,22.5,41.5,461.2,20.7,1.1,-1.4,-0.64
1607,1908,2023-06-19 12:00:00+00:00,375.0,2.0,22.5,39.7,464.3,20.6,1.1,-1.4,-0.65
1608,1909,2023-06-19 13:00:00+00:00,375.0,2.0,22.2,38.8,465.0,21.0,1.0,-1.5,-0.74
1609,1910,2023-06-19 14:00:00+00:00,375.0,2.0,22.2,37.7,440.0,21.0,0.7,-1.5,-0.74
1610,1911,2023-06-19 15:00:00+00:00,375.0,2.0,22.2,37.0,433.5,21.4,0.4,-1.5,-0.75
1611,1912,2023-06-19 16:00:00+00:00,375.0,2.0,22.1,35.8,433.0,21.8,0.3,-1.4,-0.78
1612,1913,2023-06-19 17:00:00+00:00,375.0,2.0,22.1,35.8,433.5,21.9,0.3,-1.4,-0.78
1613,1914,2023-06-19 18:00:00+00:00,375.0,2.0,22.1,37.2,434.8,21.3,0.2,-1.4,-0.77
1614,1915,2023-06-19 19:00:00+00:00,375.0,2.0,21.4,35.0,428.5,20.6,0.2,-0.8,-0.99
1615,1916,2023-06-19 20:00:00+00:00,375.0,2.0,21.6,34.0,423.5,20.1,0.2,-1.0,-0.93
1616,1917,2023-06-19 21:00:00+00:00,375.0,2.0,21.7,34.0,422.5,19.3,0.2,-1.0,-0.9
1617,1918,2023-06-19 22:00:00+00:00,375.0,2.0,21.7,34.0,420.3,18.1,0.2,-1.0,-0.9
1618,1919,2023-06-19 23:00:00+00:00,375.0,2.0,21.9,34.5,417.8,18.3,0.2,-1.0,-0.84
1619,1920,2023-06-20 00:00:00+00:00,375.0,2.0,21.9,35.0,411.8,17.5,0.2,-1.0,-0.84
1620,1921,2023-06-20 01:00:00+00:00,375.0,2.0,22.6,37.0,433.3,16.4,0.2,-1.4,-0.63
1621,1922,2023-06-20 02:00:00+00:00,375.0,2.0,22.4,39.2,476.7,16.4,0.2,-1.5,-0.68
1622,1923,2023-06-20 03:00:00+00:00,375.0,2.0,22.6,37.7,478.8,17.1,0.4,-1.4,-0.63
1623,1924,2023-06-20 04:00:00+00:00,375.0,2.0,22.5,37.3,477.3,19.2,0.6,-1.4,-0.66
1624,1925,2023-06-20 05:00:00+00:00,375.0,2.0,22.5,36.5,501.0,21.0,0.9,-1.4,-0.66
1625,1926,2023-06-20 06:00:00+00:00,375.0,2.0,23.3,35.0,476.3,23.0,0.9,-0.9,-0.44
1626,1927,2023-06-20 07:00:00+00:00,375.0,2.0,23.1,33.8,511.8,24.4,1.0,-0.8,-0.5
1627,1928,2023-06-20 08:00:00+00:00,375.0,2.0,22.9,34.0,482.7,24.3,1.0,-1.0,-0.56
1628,1929,2023-06-20 09:00:00+00:00,375.0,2.0,22.5,33.2,473.2,24.0,1.1,-1.4,-0.68
1629,1930,2023-06-20 10:00:00+00:00,375.0,2.0,22.3,33.5,468.7,25.4,1.1,-1.5,-0.73
1630,1931,2023-06-20 11:00:00+00:00,375.0,2.0,22.2,34.3,468.7,26.1,1.0,-1.5,-0.76
1631,1932,2023-06-20 12:00:00+00:00,375.0,2.0,22.3,35.5,480.7,26.4,1.0,-1.5,-0.72
1632,1933,2023-06-20 13:00:00+00:00,375.0,2.0,22.4,35.5,484.7,27.0,0.9,-1.5,-0.69
1633,1934,2023-06-20 14:00:00+00:00,375.0,2.0,22.5,35.3,455.7,27.4,0.6,-1.4,-0.67
1634,1935,2023-06-20 15:00:00+00:00,375.0,2.0,22.4,35.5,443.7,27.5,0.4,-1.5,-0.69
1635,1936,2023-06-20 16:00:00+00:00,375.0,2.0,22.2,36.0,441.7,27.8,0.3,-1.5,-0.75
1636,1937,2023-06-20 17:00:00+00:00,375.0,2.0,22.1,36.3,440.0,26.3,0.3,-1.4,-0.78
1637,1938,2023-06-20 18:00:00+00:00,375.0,2.0,22.2,39.0,438.5,22.9,0.2,-1.5,-0.74
1638,1939,2023-06-20 19:00:00+00:00,375.0,2.0,21.5,39.8,430.2,22.3,0.2,-1.0,-0.94
1639,1940,2023-06-20 20:00:00+00:00,375.0,2.0,21.6,37.7,426.5,21.9,0.2,-1.0,-0.92
1640,1941,2023-06-20 21:00:00+00:00,375.0,2.0,21.7,37.0,426.2,21.4,0.2,-1.0,-0.89
1641,1942,2023-06-20 22:00:00+00:00,375.0,2.0,21.8,36.5,425.3,21.2,0.2,-1.0,-0.86
1642,1943,2023-06-20 23:00:00+00:00,375.0,2.0,21.9,36.0,424.7,20.9,0.2,-1.0,-0.84
1643,1944,2023-06-21 00:00:00+00:00,375.0,2.0,22.0,36.0,424.0,21.1,0.2,-1.0,-0.81
1644,1945,2023-06-21 01:00:00+00:00,375.0,2.0,22.9,38.7,424.5,20.2,0.3,-1.0,-0.53
1645,1946,2023-06-21 02:00:00+00:00,375.0,2.0,22.3,43.8,439.2,19.9,0.3,-1.5,-0.69
1646,1947,2023-06-21 03:00:00+00:00,375.0,2.0,22.4,47.5,441.3,19.9,0.4,-1.5,-0.64
1647,1948,2023-06-21 04:00:00+00:00,375.0,2.0,22.3,47.5,444.2,20.3,0.8,-1.5,-0.67
1648,1949,2023-06-21 05:00:00+00:00,375.0,2.0,22.2,46.8,452.7,22.2,1.0,-1.5,-0.7
1649,1950,2023-06-21 06:00:00+00:00,375.0,2.0,22.2,48.0,466.0,23.1,1.1,-1.5,-0.7
1650,1951,2023-06-21 07:00:00+00:00,375.0,2.0,22.4,46.5,498.2,23.5,1.1,-1.5,-0.64
1651,1952,2023-06-21 08:00:00+00:00,375.0,2.0,22.6,45.0,515.0,24.1,1.1,-1.4,-0.59
1652,1953,2023-06-21 09:00:00+00:00,375.0,2.0,22.3,45.2,471.7,25.4,1.1,-1.5,-0.68
1653,1954,2023-06-21 10:00:00+00:00,375.0,2.0,22.2,43.8,477.8,26.2,1.3,-1.5,-0.71
1654,1955,2023-06-21 11:00:00+00:00,375.0,2.0,22.4,43.5,480.2,26.2,1.0,-1.5,-0.66
1655,1956,2023-06-21 12:00:00+00:00,375.0,2.0,22.3,43.8,475.7,26.0,1.0,-1.5,-0.69
1656,1957,2023-06-21 13:00:00+00:00,375.0,2.0,22.4,46.3,486.7,25.4,0.9,-1.5,-0.64
1657,1958,2023-06-21 14:00:00+00:00,375.0,2.0,22.4,47.0,456.7,25.4,0.7,-1.5,-0.64
1658,1959,2023-06-21 15:00:00+00:00,375.0,2.0,22.4,46.5,439.0,25.1,0.5,-1.5,-0.64
1659,1960,2023-06-21 16:00:00+00:00,375.0,2.0,22.4,47.2,434.7,25.1,0.3,-1.5,-0.64
1660,1961,2023-06-21 17:00:00+00:00,375.0,2.0,22.3,47.2,432.5,25.1,0.3,-1.5,-0.67
1661,1962,2023-06-21 18:00:00+00:00,375.0,2.0,22.6,47.5,432.3,24.4,0.3,-1.4,-0.58
1662,1963,2023-06-21 19:00:00+00:00,375.0,2.0,21.5,48.8,428.3,23.9,0.3,-1.0,-0.9
1663,1964,2023-06-21 20:00:00+00:00,375.0,2.0,21.6,46.5,425.2,23.3,0.3,-1.0,-0.88
1664,1965,2023-06-21 21:00:00+00:00,375.0,2.0,21.7,45.5,424.5,22.8,0.3,-1.0,-0.85
1665,1966,2023-06-21 22:00:00+00:00,375.0,2.0,21.9,45.0,424.2,22.3,0.3,-1.0,-0.8
1666,1967,2023-06-21 23:00:00+00:00,375.0,2.0,22.0,44.0,423.3,22.2,0.2,-1.0,-0.77
1667,1968,2023-06-22 00:00:00+00:00,375.0,2.0,22.0,44.0,422.2,21.4,0.2,-1.0,-0.77
1668,1969,2023-06-22 01:00:00+00:00,375.0,2.0,23.0,46.7,419.8,20.2,0.3,-0.8,-0.47
1669,1970,2023-06-22 02:00:00+00:00,375.0,2.0,22.6,49.8,422.7,20.9,0.3,-1.4,-0.57
1670,1971,2023-06-22 03:00:00+00:00,375.0,2.0,22.1,53.8,428.3,21.1,0.4,-1.4,-0.7
1671,1972,2023-06-22 04:00:00+00:00,375.0,2.0,22.1,56.8,434.2,21.4,0.6,-1.4,-0.68
1672,1973,2023-06-22 05:00:00+00:00,375.0,2.0,22.4,54.3,439.0,21.3,0.9,-1.5,-0.61
1673,1974,2023-06-22 06:00:00+00:00,375.0,2.0,23.1,49.3,454.0,21.0,1.0,-0.8,-0.42
1674,1975,2023-06-22 07:00:00+00:00,375.0,2.0,22.5,54.2,469.0,20.5,1.0,-1.4,-0.58
1675,1976,2023-06-22 08:00:00+00:00,375.0,2.0,22.2,56.0,479.0,20.9,1.0,-1.5,-0.66
1676,1977,2023-06-22 09:00:00+00:00,375.0,2.0,22.3,58.8,460.8,20.1,1.0,-1.5,-0.62
1677,1978,2023-06-22 10:00:00+00:00,375.0,2.0,23.0,53.8,471.7,19.6,1.0,-0.8,-0.43
1678,1979,2023-06-22 11:00:00+00:00,375.0,2.0,23.7,48.8,447.3,19.8,0.9,-0.9,-0.25
1679,1980,2023-06-22 12:00:00+00:00,375.0,2.0,23.0,53.3,441.0,20.0,1.0,-0.8,-0.43
1680,1981,2023-06-22 13:00:00+00:00,375.0,2.0,22.5,56.3,437.0,20.5,0.7,-1.4,-0.57
1681,1982,2023-06-22 14:00:00+00:00,375.0,2.0,22.5,58.5,431.8,20.6,0.4,-1.4,-0.56
1682,1983,2023-06-22 15:00:00+00:00,375.0,2.0,22.3,62.5,425.0,21.1,0.4,-1.5,-0.6
1683,1984,2023-06-22 16:00:00+00:00,375.0,2.0,22.3,63.7,423.0,20.8,0.3,-1.5,-0.59
1684,1985,2023-06-22 17:00:00+00:00,375.0,2.0,22.4,64.3,423.7,20.8,0.3,-1.5,-0.56
1685,1986,2023-06-22 18:00:00+00:00,375.0,2.0,22.4,63.7,424.5,21.3,0.3,-1.5,-0.56
1686,1987,2023-06-22 19:00:00+00:00,375.0,2.0,21.5,62.3,422.0,21.2,0.3,-1.0,-0.84
1687,1988,2023-06-22 20:00:00+00:00,375.0,2.0,21.7,59.5,417.2,20.8,0.3,-1.0,-0.79
1688,1989,2023-06-22 21:00:00+00:00,375.0,2.0,21.9,58.3,416.3,20.5,0.3,-1.0,-0.74
1689,1990,2023-06-22 22:00:00+00:00,375.0,2.0,22.0,57.0,415.7,19.8,0.3,-1.0,-0.71
1690,1991,2023-06-22 23:00:00+00:00,375.0,2.0,22.1,56.0,414.0,19.5,0.2,-1.4,-0.69
1691,1992,2023-06-23 00:00:00+00:00,375.0,2.0,22.2,55.2,413.2,19.2,0.2,-1.5,-0.66
1692,1993,2023-06-23 01:00:00+00:00,375.0,2.0,23.0,53.8,419.8,18.0,0.2,-0.8,-0.43
1693,1994,2023-06-23 02:00:00+00:00,375.0,2.0,22.5,56.5,438.8,18.3,0.3,-1.4,-0.57
1694,1995,2023-06-23 03:00:00+00:00,375.0,2.0,22.5,55.7,443.2,18.8,0.3,-1.4,-0.57
1695,1996,2023-06-23 04:00:00+00:00,375.0,2.0,22.3,54.8,438.8,19.4,0.3,-1.5,-0.63
1696,1997,2023-06-23 05:00:00+00:00,375.0,2.0,22.2,55.8,434.5,19.4,0.3,-1.5,-0.66
1697,1998,2023-06-23 06:00:00+00:00,375.0,2.0,22.2,54.8,434.0,20.1,0.3,-1.5,-0.66
1698,1999,2023-06-23 07:00:00+00:00,375.0,2.0,22.4,54.2,432.3,21.2,0.3,-1.5,-0.61
1699,2000,2023-06-23 08:00:00+00:00,375.0,2.0,22.1,53.0,430.7,22.7,0.3,-1.4,-0.7
1700,2001,2023-06-23 09:00:00+00:00,375.0,2.0,22.1,51.0,429.8,24.1,0.3,-1.4,-0.71
1701,2002,2023-06-23 10:00:00+00:00,375.0,2.0,22.1,49.5,430.0,25.1,0.3,-1.4,-0.72
1702,2003,2023-06-23 11:00:00+00:00,375.0,2.0,22.1,49.0,430.5,25.6,0.3,-1.4,-0.72
1703,2004,2023-06-23 12:00:00+00:00,375.0,2.0,22.1,48.0,430.8,25.9,0.3,-1.4,-0.72
1704,2005,2023-06-23 13:00:00+00:00,375.0,2.0,22.1,50.2,431.0,25.0,0.3,-1.4,-0.71
1705,2006,2023-06-23 14:00:00+00:00,375.0,2.0,22.1,52.0,431.2,25.0,0.3,-1.4,-0.71
1706,2007,2023-06-23 15:00:00+00:00,375.0,2.0,22.1,53.0,430.5,25.1,0.3,-1.4,-0.7
1707,2008,2023-06-23 16:00:00+00:00,375.0,2.0,22.2,53.0,430.5,25.0,0.3,-1.5,-0.67
1708,2009,2023-06-23 17:00:00+00:00,375.0,2.0,22.2,52.7,430.7,25.2,0.3,-1.5,-0.67
1709,2010,2023-06-23 18:00:00+00:00,375.0,2.0,22.2,51.3,430.2,24.4,0.3,-1.5,-0.68
1710,2011,2023-06-23 19:00:00+00:00,375.0,2.0,21.5,48.8,422.2,23.4,0.3,-1.0,-0.9
1711,2012,2023-06-23 20:00:00+00:00,375.0,2.0,21.6,47.0,417.0,22.4,0.3,-1.0,-0.88
1712,2013,2023-06-23 21:00:00+00:00,375.0,2.0,21.8,47.0,415.5,21.1,0.2,-1.0,-0.82
1713,2014,2023-06-23 22:00:00+00:00,375.0,2.0,21.9,46.3,414.2,20.1,0.2,-1.0,-0.79
1714,2015,2023-06-23 23:00:00+00:00,375.0,2.0,22.0,46.0,411.7,19.2,0.2,-1.0,-0.76
1715,2016,2023-06-24 00:00:00+00:00,375.0,2.0,22.1,46.0,402.5,18.4,0.2,-1.4,-0.73
1716,2017,2023-06-24 01:00:00+00:00,375.0,2.0,23.0,45.5,413.8,16.3,0.2,-0.8,-0.47
1717,2018,2023-06-24 02:00:00+00:00,375.0,2.0,22.7,44.8,428.3,16.9,0.2,-1.4,-0.56
1718,2019,2023-06-24 03:00:00+00:00,375.0,2.0,22.5,45.0,432.7,17.4,0.2,-1.4,-0.62
1719,2020,2023-06-24 04:00:00+00:00,375.0,2.0,22.5,45.0,430.7,18.4,0.2,-1.4,-0.62
1720,2021,2023-06-24 05:00:00+00:00,375.0,2.0,22.4,44.7,428.8,18.9,0.2,-1.5,-0.65
1721,2022,2023-06-24 06:00:00+00:00,375.0,2.0,22.4,44.0,427.7,19.1,0.2,-1.5,-0.66
1722,2023,2023-06-24 07:00:00+00:00,375.0,2.0,22.4,44.0,427.5,19.1,0.2,-1.5,-0.66
1723,2024,2023-06-24 08:00:00+00:00,375.0,2.0,22.4,45.0,428.8,19.3,0.2,-1.5,-0.65
1724,2025,2023-06-24 09:00:00+00:00,375.0,2.0,22.4,45.7,429.0,19.4,0.2,-1.5,-0.65
1725,2026,2023-06-24 10:00:00+00:00,375.0,2.0,22.3,45.8,428.8,19.9,0.2,-1.5,-0.68
1726,2027,2023-06-24 11:00:00+00:00,375.0,2.0,22.4,45.8,427.2,20.5,0.2,-1.5,-0.65
1727,2028,2023-06-24 12:00:00+00:00,375.0,2.0,22.4,45.0,426.7,21.1,0.2,-1.5,-0.65
1728,2029,2023-06-24 13:00:00+00:00,375.0,2.0,22.4,44.5,427.0,21.6,0.2,-1.5,-0.65
