,date,indoor T,indoor RH,CO2,outdoorT,lux,sPMV,room
0,2020-01-01 00:00:00,17.0,51.27,477.53,1.33,400.0,-0.64,openspace
1,2020-01-01 01:00:00,16.71,51.48,476.98584288052376,0.9467553191489362,400.0,-0.68,openspace
2,2020-01-01 02:00:00,16.44,51.71,484.2262411347518,0.6696999454446263,400.0,-0.72,openspace
3,2020-01-01 03:00:00,16.18,51.89,483.95399345335517,0.3281873977086742,400.0,-0.76,openspace
4,2020-01-01 04:00:00,15.94,52.07,557.7031423895254,0.3006928532460447,400.0,-0.79,openspace
5,2020-01-01 05:00:00,15.72,52.23,483.81858701582104,0.6014198036006547,400.0,-0.82,openspace
6,2020-01-01 06:00:00,15.52,52.41,543.0915548281506,0.38806055646481163,400.0,-0.85,openspace
7,2020-01-01 07:00:00,15.67,51.97,532.2560010911075,3.013827059465357,463.33,-0.83,openspace
8,2020-01-01 08:00:00,16.07,51.0,570.7874904528096,6.817103109656303,2093.33,-0.77,openspace
9,2020-01-01 09:00:00,16.41,50.02,592.279852700491,7.943993453355156,5106.67,-0.72,openspace
10,2020-01-01 10:00:00,16.77,49.5,471.21199672667757,8.8189116202946,12086.67,-0.67,openspace
11,2020-01-01 11:00:00,17.18,49.81,663.7744353518823,9.724708128750683,17770.0,-0.62,openspace
12,2020-01-01 12:00:00,17.65,50.02,519.1279378068739,10.161407528641572,16396.67,-0.55,openspace
13,2020-01-01 13:00:00,18.18,50.0,626.2663829787234,10.276489361702128,17830.51,-0.48,openspace
14,2020-01-01 14:00:00,18.65,49.69,545.873677032187,9.100722858701582,12553.33,-0.41,openspace
15,2020-01-01 15:00:00,19.08,49.3,564.7540916530286,5.95172667757774,3410.0,-0.35,openspace
16,2020-01-01 16:00:00,19.38,48.31,595.0964048008727,3.4113966175668287,693.33,-0.31,openspace
17,2020-01-01 17:00:00,19.4,47.62,471.8593944353519,2.055075013638842,400.0,-0.31,openspace
18,2020-01-01 18:00:00,19.29,48.92,660.2081669394436,1.7193535188216038,400.0,-0.32,openspace
19,2020-01-01 19:00:00,19.01,49.28,597.4230878341514,1.367843698854336,400.0,-0.36,openspace
20,2020-01-01 20:00:00,18.61,49.88,994.3420621931243,0.9843207855973811,400.0,-0.42,openspace
21,2020-01-01 21:00:00,18.24,50.3,643.7833551554825,0.9018126022913259,400.0,-0.47,openspace
22,2020-01-01 22:00:00,17.9,50.64,840.2582160392814,0.8395390070921984,400.0,-0.52,openspace
23,2020-01-01 23:00:00,17.59,50.98,515.4622313147845,0.7418712493180578,400.0,-0.56,openspace
24,2020-01-02 00:00:00,17.0,51.27,514.5754173486089,0.6574140752864155,400.0,-0.64,openspace
25,2020-01-02 01:00:00,16.71,51.48,530.2469994544463,0.5746426623022367,400.0,-0.68,openspace
26,2020-01-02 02:00:00,16.44,51.71,480.20539007092196,0.4135815602836873,400.0,-0.72,openspace
27,2020-01-02 03:00:00,16.18,51.89,485.73698854337135,0.21950490998363315,400.0,-0.76,openspace
28,2020-01-02 04:00:00,15.94,52.07,461.38413529732674,0.08849972722313149,400.0,-0.79,openspace
29,2020-01-02 05:00:00,15.72,52.23,759.4278777959679,1.6325804691762211,400.0,-0.82,openspace
30,2020-01-02 06:00:00,15.52,52.41,1005.8906219312593,4.681080196399348,400.0,-0.85,openspace
31,2020-01-02 07:00:00,15.67,51.97,561.3983578832517,6.953079650845613,463.33,-0.83,openspace
32,2020-01-02 08:00:00,16.07,51.0,1055.3950900163686,8.417375886524825,2093.33,-0.77,openspace
33,2020-01-02 09:00:00,16.41,50.02,736.7960065466445,9.462753682487726,5106.67,-0.72,openspace
34,2020-01-02 10:00:00,16.77,49.5,1077.84433169667,9.771224768139662,12086.67,-0.67,openspace
35,2020-01-02 11:00:00,17.18,49.81,844.7184888161482,9.501623022367701,17770.0,-0.62,openspace
36,2020-01-02 12:00:00,17.65,50.02,878.2580032733222,8.656873977086743,16396.67,-0.55,openspace
37,2020-01-02 13:00:00,18.18,50.0,776.0872231314787,6.741121112929618,17830.51,-0.48,openspace
38,2020-01-02 14:00:00,18.65,49.69,624.6227277686812,4.1032569558101395,12553.33,-0.41,openspace
39,2020-01-02 15:00:00,19.08,49.3,1047.902978723401,2.527446808510639,3410.0,-0.35,openspace
40,2020-01-02 16:00:00,19.38,48.31,821.136764866338,1.7787834151663933,693.33,-0.31,openspace
41,2020-01-02 17:00:00,19.4,47.62,1013.4319039825373,1.2888488816148382,400.0,-0.31,openspace
42,2020-01-02 18:00:00,19.29,48.92,664.9500163666115,1.0136988543371508,400.0,-0.32,openspace
43,2020-01-02 19:00:00,19.01,49.28,748.0818439716342,0.6696494817239496,400.0,-0.36,openspace
44,2020-01-02 20:00:00,18.61,49.88,694.740049099835,0.25762138570649207,400.0,-0.42,openspace
45,2020-01-02 21:00:00,18.24,50.3,497.37909983633364,0.2610270049099839,400.0,-0.47,openspace
46,2020-01-02 22:00:00,17.9,50.64,831.7453027823238,0.3101609383524277,400.0,-0.52,openspace
47,2020-01-02 23:00:00,17.59,50.98,613.7697435897436,0.3481410256410256,400.0,-0.56,openspace
48,2020-01-03 00:00:00,18.81,47.28,1281.713044189853,0.39394435351882295,400.0,-0.39,openspace
49,2020-01-03 01:00:00,18.43,47.73,847.1325477359504,0.7008387888707036,400.0,-0.44,openspace
50,2020-01-03 02:00:00,18.11,48.13,629.8323567921441,0.9608046917621389,400.0,-0.49,openspace
51,2020-01-03 03:00:00,17.81,48.46,536.2678559738134,1.1938175122749601,400.0,-0.53,openspace
52,2020-01-03 04:00:00,17.52,48.84,529.3062411347518,1.5373758865248277,400.0,-0.57,openspace
53,2020-01-03 05:00:00,17.28,49.21,506.81236770321885,2.4488557010365533,400.0,-0.6,openspace
54,2020-01-03 06:00:00,16.17,41.6,531.7969721767595,3.904124386252051,400.0,-0.76,openspace
55,2020-01-03 07:00:00,18.03,41.41,515.5616693944352,5.8097981451173055,463.33,-0.5,openspace
56,2020-01-03 08:00:00,20.96,37.98,502.3696181123841,8.071309328968903,2093.33,-0.09,openspace
57,2020-01-03 09:00:00,21.19,39.23,527.5243371522095,9.754353518821608,5106.67,-0.06,openspace
58,2020-01-03 10:00:00,21.32,40.36,503.9471903982541,11.641096563011466,12086.67,-0.04,openspace
59,2020-01-03 11:00:00,21.52,40.51,474.44496999454327,12.060777414075286,17770.0,-0.01,openspace
60,2020-01-03 12:00:00,21.72,40.74,568.3555155482809,11.541603927986905,16396.67,0.01,openspace
61,2020-01-03 13:00:00,21.73,38.83,517.2135733769775,9.642636388434253,17830.51,0.01,openspace
62,2020-01-03 14:00:00,21.98,40.67,768.2498036006507,6.455422804146188,12553.33,0.05,openspace
63,2020-01-03 15:00:00,22.23,41.28,526.73248772504,4.983179214402617,3410.0,0.09,openspace
64,2020-01-03 16:00:00,22.39,42.1,600.9726513911675,4.351882160392797,693.33,0.11,openspace
65,2020-01-03 17:00:00,22.48,42.4,635.9060992907787,3.9840602836879415,400.0,0.12,openspace
66,2020-01-03 18:00:00,22.26,42.73,667.5010965630091,4.111358428805237,400.0,0.09,openspace
67,2020-01-03 19:00:00,21.88,43.15,627.9292525913804,4.920707855973823,400.0,0.04,openspace
68,2020-01-03 20:00:00,21.26,44.09,768.0261211129291,5.3248663393344255,400.0,-0.05,openspace
69,2020-01-03 21:00:00,20.66,45.05,495.6208510638302,5.532917348608838,400.0,-0.13,openspace
70,2020-01-03 22:00:00,20.19,45.85,538.7507364975448,5.774751773049648,400.0,-0.2,openspace
71,2020-01-03 23:00:00,19.82,46.51,533.4373049645393,5.360186852154935,400.0,-0.25,openspace
72,2020-01-04 00:00:00,19.51,47.11,597.2547463175123,4.843567921440262,400.0,-0.29,openspace
73,2020-01-04 01:00:00,19.25,47.69,450.83115657392256,4.852397708674306,400.0,-0.33,openspace
74,2020-01-04 02:00:00,19.02,48.23,626.794609929077,5.718772504091657,400.0,-0.36,openspace
75,2020-01-04 03:00:00,18.82,48.71,483.83842880523645,6.467549099836333,400.0,-0.39,openspace
76,2020-01-04 04:00:00,18.59,49.17,1040.2139770867527,6.889252591380254,400.0,-0.42,openspace
77,2020-01-04 05:00:00,18.41,49.6,589.4504309874484,6.067239498090558,400.0,-0.44,openspace
78,2020-01-04 06:00:00,18.29,50.06,484.7946808510637,6.034787234042551,400.0,-0.46,openspace
79,2020-01-04 07:00:00,18.28,50.33,475.904151663939,7.116363884342618,463.33,-0.46,openspace
80,2020-01-04 08:00:00,18.62,50.16,465.74731042007636,8.255008183306058,2093.33,-0.41,openspace
81,2020-01-04 09:00:00,19.09,50.14,452.28510638297865,8.898788870703763,5106.67,-0.35,openspace
82,2020-01-04 10:00:00,19.51,50.38,459.0128914348061,9.894697217675951,12086.67,-0.29,openspace
83,2020-01-04 11:00:00,19.9,50.96,941.3467375886596,10.88800736497545,17770.0,-0.24,openspace
84,2020-01-04 12:00:00,20.13,50.95,461.488216039279,11.255400981996727,16396.67,-0.2,openspace
85,2020-01-04 13:00:00,20.32,50.36,485.70480632843277,10.908957992362243,17830.51,-0.18,openspace
86,2020-01-04 14:00:00,20.46,50.15,621.2947026732098,9.30470812875068,12553.33,-0.16,openspace
87,2020-01-04 15:00:00,20.56,50.15,462.70672667757765,7.261963993453337,3410.0,-0.14,openspace
88,2020-01-04 16:00:00,20.41,50.48,599.0805128205108,6.14738134206219,693.33,-0.16,openspace
89,2020-01-04 17:00:00,20.19,50.76,488.4762411347516,5.540782869612657,400.0,-0.19,openspace
90,2020-01-04 18:00:00,19.9,51.03,1103.7581833060558,4.945924713584284,400.0,-0.23,openspace
91,2020-01-04 19:00:00,19.59,51.35,472.95893617021255,4.704237588652482,400.0,-0.28,openspace
92,2020-01-04 20:00:00,19.29,51.68,491.08961265684746,4.502716857610475,400.0,-0.32,openspace
93,2020-01-04 21:00:00,19.02,51.95,559.1913584288046,3.9315098199672605,400.0,-0.36,openspace
94,2020-01-04 22:00:00,18.77,52.19,459.9230769230769,3.231153846153843,400.0,-0.39,openspace
95,2020-01-04 23:00:00,18.54,52.33,466.7259301691216,2.6253000545553737,400.0,-0.42,openspace
96,2020-01-05 00:00:00,19.51,52.53,467.20671031096566,2.3193126022913244,400.0,-0.29,openspace
97,2020-01-05 01:00:00,19.25,52.67,476.86235679214434,2.148827059465357,400.0,-0.33,openspace
98,2020-01-05 02:00:00,19.02,52.68,462.6279759956353,1.9220212765957454,400.0,-0.36,openspace
99,2020-01-05 03:00:00,18.82,52.69,495.64612111293485,1.555887888707035,400.0,-0.39,openspace
100,2020-01-05 04:00:00,18.59,52.74,477.5392471358439,1.349465357337698,400.0,-0.42,openspace
101,2020-01-05 05:00:00,18.41,52.83,439.3036606655753,1.6454691762138673,400.0,-0.44,openspace
102,2020-01-05 06:00:00,18.29,52.84,987.8842553191482,2.90571194762686,400.0,-0.46,openspace
103,2020-01-05 07:00:00,18.28,52.92,438.12359519912724,5.756908074195316,400.0,-0.46,openspace
104,2020-01-05 08:00:00,18.62,53.07,980.1492198581523,9.278297872340454,910.0,-0.41,openspace
105,2020-01-05 09:00:00,19.09,53.35,661.5462193126004,11.48056873977087,5760.0,-0.35,openspace
106,2020-01-05 10:00:00,19.51,53.62,499.20557555919027,11.89311238406983,13350.0,-0.29,openspace
107,2020-01-05 11:00:00,19.9,53.89,576.3041680305496,11.432405891980359,18223.33,-0.23,openspace
108,2020-01-05 12:00:00,20.13,53.87,474.2204909983626,11.286039279869065,19603.33,-0.2,openspace
109,2020-01-05 13:00:00,20.32,53.63,649.9238625204532,10.87354609929078,20000.0,-0.17,openspace
110,2020-01-05 14:00:00,20.46,53.51,484.8990398254226,9.817484997272217,16793.33,-0.15,openspace
111,2020-01-05 15:00:00,20.56,53.33,997.0166612111348,8.472667757774136,5806.67,-0.14,openspace
112,2020-01-05 16:00:00,20.41,53.21,542.8768030550982,7.518194217130387,780.0,-0.16,openspace
113,2020-01-05 17:00:00,20.19,53.12,495.23960720130924,6.98286006546644,400.0,-0.19,openspace
114,2020-01-05 18:00:00,19.9,53.08,482.8624222585923,6.075417348608825,400.0,-0.23,openspace
115,2020-01-05 19:00:00,19.59,53.03,466.2259574468085,3.1958374249863617,400.0,-0.28,openspace
116,2020-01-05 20:00:00,19.29,53.01,641.7427714129792,1.4663229678123137,400.0,-0.32,openspace
117,2020-01-05 21:00:00,19.02,53.01,489.18893617021274,1.0314361702127643,400.0,-0.36,openspace
118,2020-01-05 22:00:00,18.77,53.04,834.0863611565616,0.7427359519912714,400.0,-0.39,openspace
119,2020-01-05 23:00:00,18.54,53.08,466.13806328423345,0.44837152209492387,400.0,-0.42,openspace
120,2020-01-06 00:00:00,16.53,52.53,421.6707692307734,0.6972176759410811,400.0,-0.71,openspace
121,2020-01-06 01:00:00,16.32,52.67,656.2652264048015,0.7742471358428813,400.0,-0.74,openspace
122,2020-01-06 02:00:00,16.12,52.68,458.34112929623575,0.7533960720130931,400.0,-0.76,openspace
123,2020-01-06 03:00:00,15.91,52.69,612.037692307692,1.0456219312602302,400.0,-0.79,openspace
124,2020-01-06 04:00:00,15.75,52.74,466.2062411347514,1.0218276050190935,400.0,-0.82,openspace
125,2020-01-06 05:00:00,15.55,52.83,878.5959683578819,0.6510215493726101,400.0,-0.84,openspace
126,2020-01-06 06:00:00,15.82,52.84,513.0666121112915,0.7026268412438628,400.0,-0.81,openspace
127,2020-01-06 07:00:00,16.13,52.92,449.7446372067648,2.514425804691787,463.33,-0.76,openspace
128,2020-01-06 08:00:00,16.32,53.07,453.49811783960695,6.569028914348093,1686.67,-0.74,openspace
129,2020-01-06 09:00:00,16.62,53.35,434.2885106382978,8.626456628477907,4246.67,-0.69,openspace
130,2020-01-06 10:00:00,16.99,53.62,434.34624113475195,9.20439716312057,13040.0,-0.64,openspace
131,2020-01-06 11:00:00,17.38,53.89,436.8907692307666,9.501962629569014,19543.33,-0.59,openspace
132,2020-01-06 12:00:00,17.87,53.87,432.7663011456632,9.629950900163667,20000.0,-0.52,openspace
133,2020-01-06 13:00:00,18.43,53.63,448.1951500272777,9.4271958537916,20000.0,-0.44,openspace
134,2020-01-06 14:00:00,19.01,53.51,509.2126295690124,8.63069012547734,18806.67,-0.36,openspace
135,2020-01-06 15:00:00,19.46,53.33,803.7203273322459,6.361452536824835,6980.0,-0.3,openspace
136,2020-01-06 16:00:00,19.75,53.21,519.0803873431529,3.495090016366585,843.33,-0.25,openspace
137,2020-01-06 17:00:00,19.79,53.12,1051.0994217130224,1.8267525913802465,400.0,-0.25,openspace
138,2020-01-06 18:00:00,19.61,53.08,680.9059083469715,1.0537234042553194,400.0,-0.27,openspace
139,2020-01-06 19:00:00,19.24,53.03,906.232373158759,0.5749127114020751,400.0,-0.33,openspace
140,2020-01-06 20:00:00,18.83,53.01,633.1954500818325,0.23024549918166345,400.0,-0.38,openspace
141,2020-01-06 21:00:00,18.46,53.01,452.6107692307686,0.4469230769230853,400.0,-0.44,openspace
142,2020-01-06 22:00:00,18.13,53.04,576.511222040371,0.5678887070376407,400.0,-0.48,openspace
143,2020-01-06 23:00:00,17.8,53.08,491.67971631205614,0.5816843971631215,400.0,-0.53,openspace
144,2020-01-07 00:00:00,16.53,49.8,485.8803927986907,0.750343698854337,400.0,-0.71,openspace
145,2020-01-07 01:00:00,16.32,50.04,457.0072013093286,0.7653477905073652,400.0,-0.74,openspace
146,2020-01-07 02:00:00,16.12,50.19,453.0431096563012,0.9101691216584891,400.0,-0.76,openspace
147,2020-01-07 03:00:00,15.91,50.36,451.0873977086745,1.0536988543371513,400.0,-0.79,openspace
148,2020-01-07 04:00:00,15.75,50.5,451.59982542280414,0.8223295144571711,400.0,-0.82,openspace
149,2020-01-07 05:00:00,15.55,50.57,650.4232242225844,0.6428682487725044,400.0,-0.84,openspace
150,2020-01-07 06:00:00,15.82,41.69,452.7270867430444,1.6260147299508936,400.0,-0.81,openspace
151,2020-01-07 07:00:00,16.13,41.73,782.6776268412395,4.732448172395076,473.33,-0.77,openspace
152,2020-01-07 08:00:00,16.32,37.72,514.8354173485997,8.076677577741428,2122.58,-0.74,openspace
153,2020-01-07 09:00:00,16.62,38.34,460.7156792144023,9.068944353518825,6055.74,-0.7,openspace
154,2020-01-07 10:00:00,16.99,38.77,470.19329514457263,9.386429350791055,13170.0,-0.65,openspace
155,2020-01-07 11:00:00,17.38,39.31,466.32021822149443,9.602063557010366,18580.0,-0.59,openspace
156,2020-01-07 12:00:00,17.87,39.53,452.7189361702131,9.554680851063832,20000.0,-0.53,openspace
157,2020-01-07 13:00:00,18.43,36.56,471.80746863065986,9.041032460447335,19993.33,-0.45,openspace
158,2020-01-07 14:00:00,19.01,38.19,454.4789198036001,7.528737043098704,17210.0,-0.37,openspace
159,2020-01-07 15:00:00,19.46,38.96,463.58898527004925,4.654406710310939,6253.33,-0.3,openspace
160,2020-01-07 16:00:00,19.75,39.21,438.13040916530207,2.2291271140207267,783.33,-0.26,openspace
161,2020-01-07 17:00:00,19.79,38.79,464.9808674304418,1.3126773049645393,400.0,-0.26,openspace
162,2020-01-07 18:00:00,19.61,39.32,454.5744189852704,0.7263011456628499,400.0,-0.28,openspace
163,2020-01-07 19:00:00,19.24,39.6,447.99374249863615,0.361714402618652,400.0,-0.33,openspace
164,2020-01-07 20:00:00,18.83,40.81,462.13255864702694,0.386301145662872,400.0,-0.39,openspace
165,2020-01-07 21:00:00,18.46,42.16,564.1492962356791,2.0025327332242253,400.0,-0.44,openspace
166,2020-01-07 22:00:00,18.13,43.05,489.89444080741947,2.212793235133658,400.0,-0.49,openspace
167,2020-01-07 23:00:00,17.8,43.82,542.4967266775776,1.4514129841789418,400.0,-0.53,openspace
168,2020-01-08 00:00:00,17.51,44.46,465.48304418985293,1.3872013093289706,400.0,-0.57,openspace
169,2020-01-08 01:00:00,17.26,44.97,454.6738297872342,1.4563652482269496,400.0,-0.61,openspace
170,2020-01-08 02:00:00,16.99,45.43,449.6003436988555,1.4072313147845057,400.0,-0.65,openspace
171,2020-01-08 03:00:00,16.74,45.91,453.1449754500818,1.4033797054009898,400.0,-0.68,openspace
172,2020-01-08 04:00:00,16.52,46.32,470.16383524277046,2.557424986361162,400.0,-0.71,openspace
173,2020-01-08 05:00:00,16.3,46.76,451.1376486633933,5.282990998363327,400.0,-0.74,openspace
174,2020-01-08 06:00:00,15.39,42.44,498.75050736497406,9.026996726677655,400.0,-0.87,openspace
175,2020-01-08 07:00:00,17.35,40.07,455.66180578287054,13.458827059465428,470.0,-0.6,openspace
176,2020-01-08 08:00:00,20.77,37.44,453.71631205673765,14.932024004364445,2000.0,-0.12,openspace
177,2020-01-08 09:00:00,21.9,38.45,428.1117021276584,14.925270049099836,4636.67,0.04,openspace
178,2020-01-08 10:00:00,22.73,39.53,474.4383578832515,14.443262411347519,13753.33,0.15,openspace
179,2020-01-08 11:00:00,23.28,39.51,450.11115111838495,14.076186579378069,20000.0,0.23,openspace
180,2020-01-08 12:00:00,23.57,39.72,441.50191489361686,13.404844517184928,20000.0,0.27,openspace
181,2020-01-08 13:00:00,22.63,35.79,448.23518276050277,13.000009547190393,20000.0,0.14,openspace
182,2020-01-08 14:00:00,23.15,36.86,459.8791489361702,10.966808510638275,17776.67,0.21,openspace
183,2020-01-08 15:00:00,24.17,37.03,455.4212111292957,7.438649754500801,6530.0,0.35,openspace
184,2020-01-08 16:00:00,24.68,37.23,457.7906273867976,7.066377523186033,853.33,0.43,openspace
185,2020-01-08 17:00:00,24.91,36.08,445.41672122203994,6.453779323513347,400.0,0.46,openspace
186,2020-01-08 18:00:00,24.28,37.55,469.4200654664484,5.423944353518801,400.0,0.37,openspace
187,2020-01-08 19:00:00,23.36,39.0,459.0191871249317,5.636546644844525,400.0,0.24,openspace
188,2020-01-08 20:00:00,22.34,39.72,457.3607692307693,5.385897435897432,400.0,0.1,openspace
189,2020-01-08 21:00:00,21.49,41.04,458.9118657937804,5.170110474631751,400.0,-0.02,openspace
190,2020-01-08 22:00:00,20.9,41.59,452.0116421167485,5.4732051282051275,400.0,-0.1,openspace
191,2020-01-08 23:00:00,20.4,42.0,476.156317512276,5.921231587561384,400.0,-0.17,openspace
192,2020-01-09 00:00:00,19.94,44.46,454.9411620294599,5.992569558101471,400.0,-0.23,openspace
193,2020-01-09 01:00:00,19.53,44.97,441.0631751227493,5.723486088379701,400.0,-0.29,openspace
194,2020-01-09 02:00:00,19.14,45.43,451.04818876159305,5.676759410801965,400.0,-0.34,openspace
195,2020-01-09 03:00:00,18.77,45.91,441.42127659574453,5.782234042553192,400.0,-0.4,openspace
196,2020-01-09 04:00:00,18.43,46.32,437.1874959083478,5.49933987997818,400.0,-0.44,openspace
197,2020-01-09 05:00:00,18.12,46.76,459.1826241134752,5.2664920894708125,400.0,-0.49,openspace
198,2020-01-09 06:00:00,17.65,42.44,470.97271685761064,6.185417348608863,400.0,-0.56,openspace
199,2020-01-09 07:00:00,19.19,40.07,448.84360611020173,7.210771958537922,470.0,-0.34,openspace
200,2020-01-09 08:00:00,21.46,37.44,485.48971085651925,7.641434806328425,2000.0,-0.03,openspace
201,2020-01-09 09:00:00,22.33,38.45,471.0366121112928,8.298044189852702,4636.67,0.1,openspace
202,2020-01-09 10:00:00,22.93,39.53,464.88893617021347,9.281112929623593,13753.33,0.18,openspace
203,2020-01-09 11:00:00,23.73,39.51,487.197517730496,9.920617839607207,20000.0,0.29,openspace
204,2020-01-09 12:00:00,24.3,39.72,452.8114566284781,9.976039279869065,20000.0,0.37,openspace
205,2020-01-09 13:00:00,23.68,35.79,480.28250954719067,9.408416530278224,20000.0,0.28,openspace
206,2020-01-09 14:00:00,24.11,36.86,468.0901472995087,8.113202400436435,17776.67,0.35,openspace
207,2020-01-09 15:00:00,24.89,37.03,469.3295744680865,6.50682487725041,6530.0,0.45,openspace
208,2020-01-09 16:00:00,25.17,37.23,452.7425531914896,5.240354609929059,853.33,0.49,openspace
209,2020-01-09 17:00:00,24.61,36.08,453.9119803600654,4.268996181123819,400.0,0.41,openspace
210,2020-01-09 18:00:00,23.48,37.55,433.0560556464825,3.311489361702121,400.0,0.26,openspace
211,2020-01-09 19:00:00,22.54,39.0,455.592280414621,3.1111756683033307,400.0,0.13,openspace
212,2020-01-09 20:00:00,21.67,39.72,444.7106164757218,4.268221494817247,400.0,0.01,openspace
213,2020-01-09 21:00:00,21.03,41.04,454.02353518821604,6.61446808510638,400.0,-0.08,openspace
214,2020-01-09 22:00:00,20.55,41.59,443.91070376432054,7.63428532460447,400.0,-0.15,openspace
215,2020-01-09 23:00:00,20.12,42.0,460.799372613202,7.419984997272227,400.0,-0.21,openspace
216,2020-01-10 00:00:00,19.76,42.33,457.65310965630033,7.0419148936170135,400.0,-0.26,openspace
217,2020-01-10 01:00:00,19.42,42.57,447.75220949263496,6.576888979814512,400.0,-0.31,openspace
218,2020-01-10 02:00:00,19.08,42.83,465.0391598472448,6.616563011456629,400.0,-0.35,openspace
219,2020-01-10 03:00:00,18.76,43.14,456.9479541734874,6.4232937806874,400.0,-0.4,openspace
220,2020-01-10 04:00:00,18.47,43.34,465.4489579923616,5.505995635570066,400.0,-0.44,openspace
221,2020-01-10 05:00:00,18.21,43.57,443.67957446808515,3.9091666666666596,400.0,-0.48,openspace
222,2020-01-10 06:00:00,17.73,39.78,454.238788870704,3.953060556464841,400.0,-0.55,openspace
223,2020-01-10 07:00:00,19.18,37.35,447.6415875613735,6.627648663393357,470.0,-0.34,openspace
224,2020-01-10 08:00:00,21.56,35.35,437.4926950354612,8.663218767048555,1476.67,-0.01,openspace
225,2020-01-10 09:00:00,22.62,36.19,463.71270049099843,9.487782324058935,3016.67,0.14,openspace
226,2020-01-10 10:00:00,23.47,36.57,443.77610474631746,10.139765411893086,12343.33,0.26,openspace
227,2020-01-10 11:00:00,24.02,36.73,467.06647572285846,10.792930987452266,20000.0,0.33,openspace
228,2020-01-10 12:00:00,24.4,36.06,450.27067103109624,10.960360065466448,20000.0,0.39,openspace
229,2020-01-10 13:00:00,23.83,32.79,462.4490234588105,10.740570103655205,20000.0,0.3,openspace
230,2020-01-10 14:00:00,24.31,33.92,464.9110420076376,9.554454446262959,18343.33,0.37,openspace
231,2020-01-10 15:00:00,24.78,32.58,408.304533551555,6.773473813420557,6903.33,0.44,openspace
232,2020-01-10 16:00:00,24.97,33.89,433.57708674304286,3.992493180578237,843.33,0.46,openspace
233,2020-01-10 17:00:00,25.06,34.22,435.5739225313694,2.6962725040916364,400.0,0.48,openspace
234,2020-01-10 18:00:00,24.16,34.72,451.95744680851067,2.072446808510634,400.0,0.35,openspace
235,2020-01-10 19:00:00,23.29,35.68,448.74538461538407,1.7518589743589734,400.0,0.23,openspace
236,2020-01-10 20:00:00,22.43,36.54,461.0146099290784,0.9546590289143498,400.0,0.11,openspace
237,2020-01-10 21:00:00,21.68,37.62,453.2010638297862,0.8978968903436993,400.0,0.01,openspace
238,2020-01-10 22:00:00,21.14,38.34,444.82170758319694,2.813000545553773,400.0,-0.07,openspace
239,2020-01-10 23:00:00,20.71,38.9,468.43753955264634,2.9251636661211107,400.0,-0.13,openspace
240,2020-01-11 00:00:00,20.36,37.41,440.0792144026191,3.1191489361702147,400.0,-0.18,openspace
241,2020-01-11 01:00:00,19.97,38.08,461.98086197490545,3.465456901254774,400.0,-0.23,openspace
242,2020-01-11 02:00:00,19.65,38.73,455.25324058919807,3.740141843971638,400.0,-0.28,openspace
243,2020-01-11 03:00:00,19.36,39.22,459.2207201309332,3.7188175122749576,400.0,-0.32,openspace
244,2020-01-11 04:00:00,19.05,39.61,478.9620240043639,3.8160392798690697,400.0,-0.36,openspace
245,2020-01-11 05:00:00,18.77,40.03,459.30709219858164,3.8121863066011996,400.0,-0.4,openspace
246,2020-01-11 06:00:00,18.32,40.42,483.6162684124386,4.102970540098202,400.0,-0.46,openspace
247,2020-01-11 07:00:00,19.73,40.67,478.2579432624111,5.054308510638299,446.67,-0.27,openspace
248,2020-01-11 08:00:00,21.46,40.39,473.7937752318599,5.809629023458825,2313.33,-0.02,openspace
249,2020-01-11 09:00:00,22.16,40.41,472.2269067103103,6.690728314238972,6980.0,0.07,openspace
250,2020-01-11 10:00:00,23.34,40.4,477.2708837970537,7.431890343698863,15126.67,0.24,openspace
251,2020-01-11 11:00:00,24.26,40.2,473.6958592471356,7.9335556464811825,20000.0,0.37,openspace
252,2020-01-11 12:00:00,24.88,39.95,462.6168085106374,8.559918166939447,20000.0,0.46,openspace
253,2020-01-11 13:00:00,24.5,40.1,482.57659574468124,8.811468903436989,20000.0,0.4,openspace
254,2020-01-11 14:00:00,24.67,40.07,468.02217675940983,8.223633387888686,15996.67,0.43,openspace
255,2020-01-11 15:00:00,24.85,40.11,481.95163666121107,7.379382160392785,5836.67,0.45,openspace
256,2020-01-11 16:00:00,24.93,40.14,445.0386688488819,6.8180469176213805,910.0,0.46,openspace
257,2020-01-11 17:00:00,24.62,39.78,457.66507910529333,6.442569558101471,400.0,0.42,openspace
258,2020-01-11 18:00:00,23.61,39.34,463.9404255319108,5.982585924713582,400.0,0.28,openspace
259,2020-01-11 19:00:00,22.83,39.21,440.3867975995636,5.673760229132567,400.0,0.17,openspace
260,2020-01-11 20:00:00,22.06,39.01,461.2278723404258,5.287446808510624,400.0,0.06,openspace
261,2020-01-11 21:00:00,21.27,38.94,449.1148936170212,4.628563829787242,400.0,-0.05,openspace
262,2020-01-11 22:00:00,20.7,39.07,478.80439716312355,4.28538188761593,400.0,-0.13,openspace
263,2020-01-11 23:00:00,20.19,40.03,454.3188925259139,4.306669394435354,400.0,-0.2,openspace
264,2020-01-12 00:00:00,19.73,37.41,425.3549918166948,4.37417348608838,400.0,-0.27,openspace
265,2020-01-12 01:00:00,19.33,38.08,434.8040698308758,4.403606110201854,400.0,-0.32,openspace
