DateTime,payload,env_temp,env_rh,sound_leqa,light0_lux,co2_co2,comfort,Temperature_out,minute_sin,minute_cos,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos
2023-02-18 13:20:00+00:00,0.14193603515741415,20.700000762939453,42.04133270263672,49.83600041707357,160.46666666666667,374.14000000000004,1.0,13.744118518687381,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:25:00+00:00,0.20838134765654104,20.700000762939453,42.036332778930664,49.84266717274984,152.05,374.8233333333334,1.0,13.744075775363887,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:30:00+00:00,0.23052978515625,20.700000762939453,42.0113331604004,49.84866711934408,144.43333333333334,375.0866666666667,1.0,13.744033032040395,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:35:00+00:00,0.23052978515625,20.700000762939453,41.95633399963379,49.85366685231527,138.01666666666665,374.71999999999997,1.0,13.743990288716905,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:40:00+00:00,0.23052978515625,20.700000762939453,41.91066764831543,49.859333470662435,140.18666666666667,375.18666666666667,1.0,13.74394754539341,-0.8660254037844384,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:45:00+00:00,0.23052978515625,20.700000762939453,41.87900051116944,49.866000417073565,155.23666666666668,376.9033333333333,1.0,13.743904802069917,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:50:00+00:00,0.2297967529266316,20.700000762939453,41.852666803995774,49.8660006205241,163.26666666666668,377.78000000000003,1.0,13.743862058746425,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 13:55:00+00:00,0.21660217285170802,20.700000762939453,41.834333241780605,49.85600070953369,160.76666666666668,377.3966666666667,1.0,13.74381931542293,-0.49999999999999967,0.8660254037844388,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:00:00+00:00,0.2122039794921875,20.7040007019043,41.80133326212565,49.85333404541016,162.28000000000003,377.2266666666667,1.0,13.743776572099438,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:05:00+00:00,0.2122039794921875,20.714000549316406,41.74633365631104,49.861667251586915,169.81333333333336,377.37666666666667,1.0,13.743733828775948,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:10:00+00:00,0.2090405273484066,20.722667083740234,41.70000035603841,49.87533373514811,176.8266666666667,376.2599999999999,1.0,13.74369108545245,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:15:00+00:00,0.15209838866940117,20.72933364868164,41.66666651407878,49.897000134785976,183.06,373.2433333333332,1.0,13.74364834212896,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:20:00+00:00,0.13311767578125,20.740000152587893,41.625332845052085,49.89733337402344,202.61999999999998,371.78000000000003,1.0,13.743605598805464,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:25:00+00:00,0.13311767578125,20.756666564941412,41.5719994354248,49.86566687266033,242.17,372.6466666666667,1.0,13.743562855481974,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:30:00+00:00,0.1370727539069776,20.771999664306644,41.52199966430664,49.85933364868164,261.2866666666667,373.80000000000007,1.0,13.743520112158482,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:35:00+00:00,0.2082641601555224,20.785332794189458,41.477000350952146,49.89100034077963,249.75333333333327,375.38333333333327,1.0,13.743477368834988,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:40:00+00:00,0.23504150390363066,20.795332654317225,41.43733418782551,49.90266695658366,249.00666666666666,376.4933333333332,1.0,13.743434625511494,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:45:00+00:00,0.28988525390741415,20.80033260981242,41.405667750040685,49.88433345794678,264.43999999999994,376.89333333333326,1.0,13.743391882188002,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:50:00+00:00,0.3004309082061809,20.802665913899737,41.37533429463704,49.87333335876465,269.28000000000003,377.3866666666666,1.0,13.743349138864508,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 14:55:00+00:00,0.1611901855430915,20.800999240875246,41.34700031280518,49.87333335876465,258.22999999999996,378.0199999999999,1.0,13.743306395541016,-0.49999999999999967,0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:00:00+00:00,0.11411376953401486,20.804665921529136,41.318666534423826,49.881999994913734,254.07333333333332,378.67999999999995,1.0,13.743263652217525,0.0,1.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:05:00+00:00,0.10218261718546273,20.8163326327006,41.290333061218256,49.90366658528646,260.25666666666666,379.38,1.0,13.743220908894035,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:10:00+00:00,0.10069213867245708,20.831999359130858,41.25799977620442,49.91799990336101,256.9733333333333,379.5733333333334,1.0,13.743178165570537,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:15:00+00:00,0.14545043945327052,20.8536661084493,41.21966677347819,49.92133331298828,239.48999999999995,379.0066666666668,1.0,13.743135422247045,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:20:00+00:00,0.160369873046875,20.873332850138347,41.166666768391934,49.94066663106283,224.26,378.20000000000005,1.0,13.743092678923551,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:25:00+00:00,0.160369873046875,20.8899995803833,41.091666259765624,49.98399981180827,212.41000000000003,377.0333333333333,1.0,13.743049935600059,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:30:00+00:00,0.160369873046875,20.902666295369468,41.030666198730465,50.007999725341804,201.84,377.1,1.0,13.743007192276568,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:35:00+00:00,0.160369873046875,20.90933298746745,40.99066680908203,50.00299973805746,193.19,379.0166666666667,1.0,13.742964448953074,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:40:00+00:00,0.16450439453183208,20.916666348775227,40.95466733296712,50.002666397094735,182.73333333333335,380.5666666666668,1.0,13.74292170562958,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:45:00+00:00,0.23892578125014552,20.924999713897705,40.92466772715251,50.009333025614424,169.56666666666666,381.5666666666668,1.0,13.742878962306088,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:50:00+00:00,0.2611566162086092,20.923999710083006,40.91466786702474,49.98799967447917,150.13333333333333,383.2333333333334,1.0,13.742836218982594,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 15:55:00+00:00,0.2147833251983684,20.908999652862548,40.934667625427245,49.9246663538615,121.3,385.90000000000003,1.0,13.742793475659102,-0.49999999999999967,0.8660254037844388,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:00:00+00:00,0.1993255615234375,20.913333002726233,40.91000068664551,49.935999654134115,103.4,387.44000000000005,1.0,13.742750732335612,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:05:00+00:00,0.1993255615234375,20.946666463216143,40.8183337020874,50.059332885742194,101.9,387.29,1.0,13.742707989012114,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:10:00+00:00,0.19953491210617358,20.99266663869222,40.702000274658204,50.12333279927572,96.32000000000001,386.7133333333333,1.0,13.742665245688624,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:15:00+00:00,0.20330322265726863,21.057666886647542,40.548667182922365,50.09833273569742,84.61999999999999,385.49666666666667,1.0,13.742622502365132,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:20:00+00:00,0.204559326171875,21.096000366210937,40.450000762939446,50.075999501546214,71.25333333333333,384.7266666666667,1.0,13.742579759041638,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:25:00+00:00,0.204559326171875,21.094333693186446,40.43333435058593,50.057666511535636,55.38666666666667,384.62666666666667,1.0,13.742537015718145,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:30:00+00:00,0.204559326171875,21.0746669514974,40.45533404032389,50.04466659545899,43.6,384.9133333333333,1.0,13.742494272394655,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:35:00+00:00,0.204559326171875,21.028000106811525,40.535332883199054,50.039666290283215,37.93333333333333,385.78000000000003,1.0,13.742451529071158,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:40:00+00:00,0.204559326171875,20.979999923706053,40.60666590372721,50.03399945576986,32.06666666666666,385.8333333333333,1.0,13.742408785747665,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:45:00+00:00,0.204559326171875,20.92999973297119,40.665000190734865,50.02733282725016,25.9,384.66666666666663,1.0,13.742366042424171,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:50:00+00:00,0.204559326171875,20.899999618530273,40.70200068155924,50.0233329518636,20.03333333333333,384.5866666666666,1.0,13.742323299100681,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 16:55:00+00:00,0.204559326171875,20.899999618530273,40.707000478108725,50.02333320617676,14.616666666666665,386.13666666666666,1.0,13.742280555777189,-0.49999999999999967,0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:00:00+00:00,0.20619970703410218,20.881999549865725,40.731333618164065,50.00466664632161,10.080000000000002,386.78000000000003,1.0,13.742237812453698,0.0,1.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:05:00+00:00,0.23572656249598367,20.836999378204347,40.78466677347819,49.95799986521403,6.863333333333334,386.06333333333333,1.0,13.7421950691302,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:10:00+00:00,0.2455688476584328,20.799999389648438,40.833333536783854,49.935333175659174,4.346666666666668,385.3666666666666,1.0,13.742152325806709,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:15:00+00:00,0.2455688476547948,20.774999675750735,40.875000712076826,49.948666623433425,2.8800000000000003,384.7,1.0,13.742109582483215,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:20:00+00:00,0.2455688476584328,20.752666625976563,40.896667683919276,49.953333358764645,1.6133333333333333,384.27333333333337,1.0,13.742066839159722,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:25:00+00:00,0.2455688476547948,20.73433357238769,40.888334350585936,49.94500002543131,0.6466666666666667,384.2066666666667,1.0,13.742024095836232,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:30:00+00:00,0.2455688476547948,20.72266708374023,40.8753342183431,49.942000045776375,0.053333333333333344,383.93333333333334,1.0,13.741981352512738,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:35:00+00:00,0.2455688476584328,20.72100044250488,40.855333887736,49.94700009663901,0.020000000000000004,383.35,1.0,13.741938609189244,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:40:00+00:00,0.2455688476547948,20.730000305175782,40.82400029500326,49.96000012715658,0.0,383.49333333333334,1.0,13.741895865865752,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:45:00+00:00,0.2455688476584328,20.75499992370605,40.77566680908203,49.98500012715658,0.0,384.7266666666666,1.0,13.741853122542258,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:50:00+00:00,0.24256494140354334,20.77599960327148,40.71799977620442,49.99866678873699,0.0,384.82,1.0,13.741810379218766,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 17:55:00+00:00,0.18849462890648283,20.790999374389646,40.64633242289225,49.99533344268799,0.0,383.2033333333333,1.0,13.741767635895275,-0.49999999999999967,0.8660254037844388,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:00:00+00:00,0.17047119140625,20.797999267578128,40.60533208211264,49.990000127156584,0.0,381.4933333333334,1.0,13.741724892571778,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:05:00+00:00,0.17047119140625,20.792999343872076,40.61033226013184,49.98166685740152,0.0,379.6433333333334,1.0,13.741682149248287,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:10:00+00:00,0.17416259765741415,20.79399936676026,40.590665893554686,49.978666890462236,0.0,379.5866666666667,1.0,13.741639405924795,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:15:00+00:00,0.24060791015654104,20.803999309539797,40.53399971008301,49.983666877746586,0.0,382.21999999999997,1.0,13.741596662601301,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:20:00+00:00,0.26275634765625,20.806665954589846,40.501999969482426,49.97666692097982,0.0,383.5133333333334,1.0,13.74155391927781,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:25:00+00:00,0.26275634765625,20.798332653045655,40.50699989318848,49.9516670481364,0.0,382.79666666666674,1.0,13.741511175954319,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:30:00+00:00,0.26275634765625,20.77933288574219,40.52666633605957,49.93600041707357,0.0,382.1466666666667,1.0,13.741468432630821,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:35:00+00:00,0.26275634765625,20.7443334197998,40.56833255767822,49.93433364868165,0.0,381.5966666666667,1.0,13.74142568930733,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:40:00+00:00,0.26136962890814175,20.715333798726398,40.6139992014567,49.928666915893565,0.0,382.08000000000004,1.0,13.741382945983835,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:45:00+00:00,0.23640869140581344,20.69533394495646,40.66566647847493,49.91700023651124,0.0,384.11333333333334,1.0,13.741340202660345,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:50:00+00:00,0.2285180664039217,20.677334009806312,40.700000254313146,49.91600023905438,0.0,385.22666666666663,1.0,13.741297459336852,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 18:55:00+00:00,0.23625244140566792,20.662333952585858,40.708333778381345,49.93100026448569,0.0,384.96000000000004,1.0,13.741254716013362,-0.49999999999999967,0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:00:00+00:00,0.23948516845848644,20.6466672261556,40.710000483194975,49.93533360799154,0.0,385.8733333333334,1.0,13.741211972689864,0.0,1.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:05:00+00:00,0.25126800536963856,20.63000049591065,40.70166695912678,49.923666928609215,0.0,388.55666666666673,1.0,13.741169229366372,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:10:00+00:00,0.25519561767578125,20.627333819071456,40.68399998982748,49.924000269571934,0.0,390.24000000000007,1.0,13.741126486042878,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:15:00+00:00,0.25519561767578125,20.645667222340904,40.65233285268148,49.94233364105224,0.0,390.42333333333335,1.0,13.741083742719386,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:20:00+00:00,0.25519561767578125,20.645333887736005,40.64266609191895,49.937333730061845,0.0,390.36,1.0,13.741040999395896,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:25:00+00:00,0.25519561767578125,20.61700044631958,40.66599989573161,49.8973338953654,0.0,389.92666666666673,1.0,13.740998256072402,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:30:00+00:00,0.25519561767578125,20.59866704305013,40.677333475748696,49.88600056966146,0.0,389.7266666666667,1.0,13.740955512748908,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:35:00+00:00,0.25519561767578125,20.595333697001145,40.67066672007242,49.91766700744629,0.0,389.87666666666667,1.0,13.740912769425416,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:40:00+00:00,0.2519238281274738,20.594667027791342,40.65133305867512,49.938000183105466,0.0,390.0066666666666,1.0,13.740870026101922,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:45:00+00:00,0.19303161621064646,20.59800037384033,40.61299903869628,49.941333465576164,0.0,390.10666666666674,1.0,13.74082728277843,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:50:00+00:00,0.17812255859098514,20.596667035420737,40.595998687744135,49.94266680399577,0.0,390.0200000000001,1.0,13.740784539454939,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 19:55:00+00:00,0.26311279297078727,20.58833367029826,40.61099884033204,49.94100022633871,0.0,389.6533333333333,1.0,13.740741796131442,-0.49999999999999967,0.8660254037844388,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:00:00+00:00,0.29144287109375,20.582666982014974,40.61799891153972,49.94533355712891,0.0,389.66666666666663,1.0,13.740699052807951,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:05:00+00:00,0.29144287109375,20.581000308990475,40.61299886067709,49.95866675059001,0.0,390.25000000000006,1.0,13.740656309484459,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:10:00+00:00,0.29144287109375,20.571333605448405,40.60866544087728,49.95000010172525,0.0,389.7,1.0,13.740613566160965,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:15:00+00:00,0.29144287109375,20.549666856129964,40.60533196767172,49.90833368937174,0.0,387.45,1.0,13.740570822837473,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:20:00+00:00,0.29144287109375,20.54400016784668,40.591332041422525,49.888667221069326,0.0,385.9866666666667,1.0,13.740528079513982,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:25:00+00:00,0.29144287109375,20.56233357111613,40.56133243560791,49.90200066884359,0.0,385.7033333333334,1.0,13.740485336190485,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:30:00+00:00,0.2859013366687577,20.55866689046224,40.561332651774094,49.920667266845705,0.0,386.1000000000001,1.0,13.740442592866994,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:35:00+00:00,0.1861537170407246,20.52200008392334,40.60633260091146,49.947333590189615,0.0,387.5166666666667,1.0,13.740399849543502,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:40:00+00:00,0.1549743652358302,20.516666730244957,40.60066614786784,49.96533345540364,0.0,388.64000000000004,1.0,13.740357106220008,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:45:00+00:00,0.19223175048682606,20.55833355585734,40.51900009155274,49.97033363342284,0.0,389.3233333333334,1.0,13.740314362896516,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:50:00+00:00,0.20748764038216905,20.585333658854168,40.45600056966147,49.963333841959624,0.0,390.4866666666666,1.0,13.740271619573026,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 20:55:00+00:00,0.25854934692324605,20.590333677927653,40.42100084940593,49.93833409627278,0.0,392.37,1.0,13.740228876249528,-0.49999999999999967,0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:00:00+00:00,0.2755699157714844,20.59600036621094,40.390000864664714,49.92600087483724,0.0,393.21999999999997,1.0,13.740186132926038,0.0,1.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:05:00+00:00,0.2755699157714844,20.602667058308924,40.36500048319499,49.932667439778655,0.0,392.52000000000004,1.0,13.740143389602542,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:10:00+00:00,0.2755699157714844,20.61333376566569,40.33200022379557,49.93466738382976,0.0,392.4,1.0,13.740100646279052,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:15:00+00:00,0.2755699157714844,20.630000495910643,40.28700014750162,49.92966739654542,0.0,393.15,1.0,13.74005790295556,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:20:00+00:00,0.2755699157714844,20.636000518798827,40.2653333791097,49.928000742594406,0.0,393.99333333333334,1.0,13.740015159632065,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:25:00+00:00,0.2755699157714844,20.626000480651857,40.2786665725708,49.931334088643396,0.0,394.97666666666674,1.0,13.739972416308571,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:30:00+00:00,0.2755699157714844,20.616667111714683,40.28266647338867,49.93800069173178,0.0,394.66,1.0,13.73992967298508,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:35:00+00:00,0.2755699157714844,20.608333746592205,40.2726664352417,49.949667180379244,0.0,392.3933333333334,1.0,13.739886929661585,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:40:00+00:00,0.2755699157714844,20.603333727518717,40.26333312988282,49.954667104085296,0.0,391.4466666666667,1.0,13.739844186338093,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:45:00+00:00,0.2755699157714844,20.603333727518717,40.25499992370606,49.94966718037924,0.0,392.4800000000001,1.0,13.739801443014603,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:50:00+00:00,0.2755699157714844,20.609333750406897,40.24066678365072,49.944000574747726,0.0,393.3466666666667,1.0,13.739758699691105,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 21:55:00+00:00,0.2755699157714844,20.624333807627362,40.21733374277751,49.93733394622803,0.0,393.9633333333333,1.0,13.739715956367615,-0.49999999999999967,0.8660254037844388,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-02-18 22:00:00+00:00,0.2755699157714844,20.62733381907146,40.20600056966146,49.927333984375004,0.0,393.2933333333333,1.0,13.739673213044123,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
